Centre ID,Linac Manufacturer,Linac Model,Linac_ID,Date,Measurement Device,OP Dif (%),Recording,Comments
6,Varian,TrueBeam,33,16/04/2015 12:42,Linacheck,-0.4333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,17/04/2015 08:30,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,17/04/2015 13:02,Linacheck,-0.1667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,20/04/2015 06:24,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,20/04/2015 14:27,Farmer,0.3535,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,21/04/2015 06:49,Linacheck,-0.6667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,22/04/2015 06:20,Linacheck,-0.3667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,23/04/2015 19:30,Farmer,0.2057,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,24/04/2015 10:34,Farmer,0.6107,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,27/04/2015 06:19,Linacheck,-0.1667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,28/04/2015 10:34,Farmer,0.344,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,29/04/2015 06:23,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,30/04/2015 06:46,Linacheck,-0.3333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,01/05/2015 06:13,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,05/05/2015 07:36,Farmer,1.193,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,06/05/2015 06:18,Farmer,0.6982,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,07/05/2015 06:20,Linacheck,0.4667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,08/05/2015 07:00,Linacheck,0.7333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,11/05/2015 06:20,Linacheck,0.4333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,11/05/2015 14:14,Farmer,0.693,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,12/05/2015 06:18,Linacheck,0.4333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,13/05/2015 06:29,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,14/05/2015 06:19,Linacheck,0.6667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,15/05/2015 13:12,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,18/05/2015 06:08,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,19/05/2015 07:29,Farmer,0.9055,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,20/05/2015 06:14,Linacheck,0.8667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,21/05/2015 06:29,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,22/05/2015 06:22,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,26/05/2015 06:28,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,28/05/2015 07:51,Farmer,0.611,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,29/05/2015 06:33,Linacheck,0.4667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,01/06/2015 06:15,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,02/06/2015 07:25,Farmer,0.9947,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,03/06/2015 06:06,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,04/06/2015 06:15,Linacheck,0.4333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,05/06/2015 06:18,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,08/06/2015 06:11,Linacheck,0.3333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/06/2015 07:05,Farmer,0.1609,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/06/2015 08:14,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,10/06/2015 06:09,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,11/06/2015 06:19,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,12/06/2015 06:16,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,15/06/2015 06:13,Linacheck,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/06/2015 07:05,Farmer,0.7777,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,17/06/2015 06:05,Linacheck,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,18/06/2015 06:25,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,19/06/2015 06:27,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,22/06/2015 06:19,Linacheck,0.7333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,23/06/2015 07:03,Farmer,0.5343,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,24/06/2015 06:12,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,25/06/2015 06:04,Linacheck,0.4667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,26/06/2015 06:21,Linacheck,0.6333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,29/06/2015 06:17,Linacheck,0.5667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,30/06/2015 07:20,Farmer,0.734,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/03/2015,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,13/03/2015,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,12/03/2015,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,11/03/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,10/03/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/03/2015,Farmer,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/03/2015,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,06/03/2015,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,05/03/2015,Linacheck,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,04/03/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,03/03/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,02/03/2015,Farmer,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,02/03/2015,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,27/02/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,26/02/2015,Linacheck,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,25/02/2015,Farmer,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,25/02/2015,Linacheck,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,24/02/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,23/02/2015,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,20/02/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,19/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,18/02/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,17/02/2015,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/02/2015,Farmer,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/02/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,13/02/2015,Linacheck,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,12/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,11/02/2015,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,10/02/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/02/2015,Farmer,0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/02/2015,Linacheck,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,06/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,05/02/2015,Linacheck,-0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,04/02/2015,Linacheck,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,03/02/2015,Farmer,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,02/02/2015,Linacheck,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,30/01/2015,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,29/01/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,28/01/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,27/01/2015,Farmer,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,26/01/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,23/01/2015,Farmer,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,21/01/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,20/01/2015,Linacheck,0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,19/01/2015,Farmer,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,19/01/2015,Linacheck,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/01/2015,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,16/01/2015,Farmer,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,15/01/2015,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,14/01/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,13/01/2015,Farmer,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,12/01/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,09/01/2015,Linacheck,0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,08/01/2015,Farmer,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,08/01/2015,Linacheck,-0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,07/01/2015,Linacheck,-1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,06/01/2015,Linacheck,-0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,05/01/2015,Linacheck,-0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,33,02/01/2015,Linacheck,-0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,17/03/2015 20:30,Linacheck,1.033,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,18/03/2015 20:30,Linacheck,0.8333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,19/03/2015 20:30,Linacheck,0.5333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,20/03/2015 20:30,Farmer,0.6001,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/03/2015 20:30,Linacheck,0.9667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,24/03/2015 13:48,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,25/03/2015 20:30,Linacheck,0.8667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/03/2015 20:30,Linacheck,1.067,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/03/2015 12:21,Farmer,0.654,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/03/2015 12:25,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/03/2015 12:29,Linacheck,0.6667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,30/03/2015 19:30,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,31/03/2015 19:30,Farmer,0.9643,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,01/04/2015 19:30,Linacheck,1.133,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,02/04/2015 13:08,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,07/04/2015 06:41,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,08/04/2015 19:30,Linacheck,0.9667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,09/04/2015 06:33,Linacheck,1.033,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,09/04/2015 14:18,Farmer,1.161,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,10/04/2015 08:37,Farmer,0.6818,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,13/04/2015 06:36,Linacheck,1.167,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,14/04/2015 06:39,Linacheck,0.8667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,14/04/2015 19:30,Linacheck,0.8667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,15/04/2015 19:30,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,16/04/2015 13:03,Linacheck,1.367,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,16/04/2015 14:00,Farmer,1.336,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,17/04/2015 12:55,Linacheck,1.033,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,20/04/2015 06:12,Linacheck,1.033,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,21/04/2015 06:35,Linacheck,0.8333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,22/04/2015 06:11,Linacheck,0.9667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/04/2015 06:13,Linacheck,1.167,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,24/04/2015 06:39,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/04/2015 06:20,Linacheck,1.567,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/04/2015 16:15,Farmer,0.9055,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,28/04/2015 06:16,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,29/04/2015 06:54,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,30/04/2015 06:12,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,01/05/2015 07:00,Farmer,0.9106,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,05/05/2015 06:15,Linacheck,2.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,06/05/2015 06:12,Linacheck,1.067,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,07/05/2015 06:13,Linacheck,1.267,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,08/05/2015 07:24,Farmer,1.083,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,11/05/2015 06:20,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/05/2015 06:25,Linacheck,1.367,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,13/05/2015 06:25,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,14/05/2015 06:14,Linacheck,1.267,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,14/05/2015 14:17,Farmer,1.26,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,15/05/2015 06:03,Linacheck,1.067,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,18/05/2015 06:15,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,19/05/2015 06:15,Linacheck,1.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,21/05/2015 10:15,Farmer,1.127,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,21/05/2015 10:34,Farmer,0.9955,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,22/05/2015 06:56,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/05/2015 06:20,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/05/2015 07:26,Farmer,1.09,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/05/2015 06:06,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,28/05/2015 06:06,Linacheck,1.133,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,29/05/2015 06:08,Linacheck,1.467,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,01/06/2015 06:19,Linacheck,1.067,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,02/06/2015 06:06,Linacheck,1.167,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,03/06/2015 06:09,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,04/06/2015 06:14,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,05/06/2015 07:35,Farmer,1.374,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,05/06/2015 08:17,Linacheck,0.9333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,08/06/2015 06:10,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,09/06/2015 06:09,Linacheck,1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,10/06/2015 06:13,Linacheck,0.9333,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,11/06/2015 07:06,Linacheck,1.067,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/06/2015 09:38,Farmer,1.515,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,15/06/2015 06:05,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,16/06/2015 06:07,Linacheck,1.233,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,17/06/2015 06:10,Linacheck,1.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,18/06/2015 06:08,Linacheck,1.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,19/06/2015 07:09,Farmer,1.183,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,22/06/2015 06:15,Linacheck,1.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/06/2015 06:23,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,24/06/2015 06:04,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,25/06/2015 06:17,Linacheck,1.033,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/06/2015 07:35,Farmer,1.246,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,29/06/2015 06:06,Linacheck,1.167,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,30/06/2015,Linacheck,0.8667,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,16/03/2015,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,13/03/2015,Farmer,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,13/03/2015,Linacheck,1.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/03/2015,Farmer,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/03/2015,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,11/03/2015,Linacheck,0.9,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,10/03/2015,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,09/03/2015,Linacheck,0.7,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,06/03/2015,Farmer,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,05/03/2015,Linacheck,-0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,04/03/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,03/03/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,02/03/2015,Linacheck,0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/02/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,25/02/2015,Linacheck,0,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,24/02/2015,Linacheck,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/02/2015,Farmer,0.6,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/02/2015,Linacheck,0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,20/02/2015,Farmer,0.4,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,19/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,18/02/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,17/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,16/02/2015,Linacheck,0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,13/02/2015,Linacheck,0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/02/2015,Farmer,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,12/02/2015,Linacheck,-0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,11/02/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,10/02/2015,Linacheck,-0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,09/02/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,06/02/2015,Farmer,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,06/02/2015,Linacheck,-0.8,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,05/02/2015,Farmer,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,03/02/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,02/02/2015,Linacheck,-0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,30/01/2015,Farmer,0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,28/01/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,27/01/2015,Linacheck,-0.3,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,26/01/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,23/01/2015,Linacheck,-0.5,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,22/01/2015,Linacheck,-0.2,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,21/01/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,20/01/2015,Linacheck,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
6,Varian,TrueBeam,34,19/01/2015,Farmer,-0.1,"Originally Paper + Spreadsheet, Now Database Only",
