n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5 
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,70.0,71.901994125,72.3839490733,72.0497679861,72.5050953748,70.6475949924
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,70.0,71.5498760225,71.494478964,70.6558400319,71.8838796407,71.3506244817
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,70.0,71.140666633,71.3407658962,70.8740959642,70.2052297484,71.5365465999
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,70.0,71.1244197034,70.8069523187,69.9301579169,69.7116011857,70.1825891777
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,70.0,69.5098817547,70.7240613953,69.4756520917,70.0261605418,68.9968997962
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,72.0,79.2751692349,80.3752075941,80.0858667485,79.9099592653,79.8904370596
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,72.0,80.0500900858,79.1615417855,79.8749180964,79.9851875201,78.4763910833
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,72.0,78.9401543428,79.982360549,78.7719735722,78.9370179855,79.3534950017
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,72.0,78.6758253316,78.1732968002,78.8216153077,78.7276676406,78.7988916169
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,72.0,78.0246416093,78.1577578689,77.8119579232,78.09565813,79.3488695123
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,72.0,77.4932393225,77.6511873451,78.4836397715,78.3327266497,77.9534308662
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,72.0,78.0214766596,78.5923235978,77.091532096,77.9140861237,77.8228270383
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,72.0,78.0546383997,77.210260352,77.2521944854,78.066860399,76.6343460672
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,72.0,77.2900297625,77.1402804546,77.5427387892,77.356064021,77.8772506702
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,72.0,75.2970429035,76.7777696251,76.9181169556,75.6490515174,76.699081127
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,72.0,76.8477576083,76.3362844386,76.2064983884,74.8478994582,76.3295594838
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,74.0,80.1742050572,80.1365482928,79.2578179387,79.1681469745,80.1374668653
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,74.0,79.5239368616,78.1013616788,79.6934979763,79.6481114238,80.1250755303
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,74.0,79.9688706371,78.6796569996,79.4616644043,79.2544897359,79.0991064049
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,74.0,78.5086139218,78.5380005918,79.1175381593,79.082838825,78.9523084493
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,74.0,77.676973359,79.1494456801,77.8639255073,79.592967526,78.2509632515
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,74.0,78.0796686029,78.3569180922,78.0227020779,78.2960018494,78.2805116116
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,74.0,77.5618178763,77.5894015688,77.6579739557,78.2074463189,78.1447544404
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,74.0,77.3020511239,76.9410083243,77.3954857304,76.1828284895,76.9484256914
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,74.0,78.1153293481,77.06785092,77.6224149174,77.1814743022,76.7746363801
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,74.0,77.026512997,77.4005680977,76.5375998129,76.8827641631,77.5515808459
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,74.0,75.6570501899,75.6658420838,76.1772090894,75.7005511086,77.0503522802
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,76.0,83.9354793722,84.2015816339,84.2809857776,84.1314200441,84.4862542666
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,76.0,83.4673834434,84.0731781401,83.9823664559,83.6172853652,84.2094596602
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,76.0,83.8641437622,84.2383436103,82.6271658332,83.8788137249,83.6147158054
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,76.0,82.3061974196,83.2823590357,83.4781943224,83.7074319739,83.3109618046
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,76.0,83.1357790607,83.6447476838,82.812356685,83.5798174555,82.9125677045
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,76.0,81.9747226552,83.7737339285,82.2755640401,83.6747288712,82.9772321565
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,76.0,82.549409744,82.1996152314,82.020818638,82.8902384831,82.3034429356
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,76.0,82.4796968509,81.7711477793,82.7513111396,82.8484591583,82.831218053
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,76.0,82.7231070248,81.7045040557,81.8081688549,82.1797396532,81.9367514451
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,76.0,81.4677419263,81.8401789291,80.990181885,81.1417338437,82.0837785355
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,76.0,81.0617950326,81.2083341527,82.0078353609,81.8473734307,81.0470736655
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,78.0,87.6433011123,87.8008899449,88.3307724789,87.5276988004,88.3070488994
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,78.0,87.7170286685,87.356135283,87.9563640405,87.220534996,87.8691545688
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,78.0,87.5641247348,87.7945694015,87.4269421578,87.2474324435,87.0731382465
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,78.0,87.0458747623,87.2561545804,86.8069828407,86.9078008313,86.9823650729
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,78.0,86.531928287,87.0666076748,87.188907232,85.8580813977,85.9025965912
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,78.0,86.2278218757,86.2516178609,86.4923782617,86.6690272585,86.51421979
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,78.0,86.3070071508,86.6147172765,86.3454413893,86.280274296,86.0444852262
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,78.0,86.2712876065,86.0170590063,85.7777596451,85.4523387183,86.1140942572
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,78.0,86.1388181472,86.0121127799,85.9813678728,86.0706973946,85.8870100458
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,78.0,85.5447298478,85.6422942384,85.6250009945,85.7525043794,85.3067282358
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,78.0,85.1801979552,84.5156859065,85.1418018923,85.4135953868,85.380377896
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,80.0,87.3101423619,87.5391840328,87.3129077353,87.8546794914,87.734980703
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,80.0,87.215223789,88.4755740237,87.0362649341,87.293646732,86.649959696
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,80.0,86.9777201104,87.2317175112,87.4007281403,86.9174101849,87.1234043572
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,80.0,87.2766308327,87.2480849854,86.2148852459,87.2360828991,87.0245032866
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,80.0,87.0892038042,87.1506601925,87.4989826758,87.2818778647,87.1502829697
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,80.0,85.9556827982,87.291659527,86.6892665772,86.7477612618,85.7784919118
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,80.0,86.7427612937,87.0148284519,86.1936056854,86.1257077425,86.0303021135
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,80.0,86.7519570475,86.8896368538,86.1788728392,86.5435212777,85.4734698753
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,80.0,85.2886794208,86.6504920823,86.8658532417,86.2733069417,85.6979248387
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,80.0,85.2813321819,85.5597374887,85.497696017,85.9095212279,86.0450117256
500.0,5.0,2.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,80.0,84.9630689245,85.3512179455,85.892417005,86.0368078128,85.5366810108
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,64.0,85.4250593753,85.3383788952,85.7257950424,85.9320386126,85.6699522253
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,64.0,84.9372947967,85.4560831633,85.2814901248,85.6788480507,85.072505395
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,64.0,85.3843320908,85.2384105519,85.8006200121,85.5255371326,84.7852503354
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,64.0,85.4212180494,84.9114461825,84.8915994623,84.9782060398,85.0177827407
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,64.0,84.5387413795,84.6057934179,83.8323016089,84.4923947869,84.9365763909
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,64.0,84.1989183588,84.6572218034,84.3497287802,84.6794076275,84.4505612774
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,64.0,83.9190799619,84.387576646,84.7990230626,83.9620690731,84.6439806199
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,64.0,83.4601717233,84.4176174183,83.6719299084,84.0985840512,83.1602203429
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,64.0,83.3767116431,83.2559687447,83.7325141702,83.4417412701,83.1771436333
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,64.0,83.0572304804,83.2256641095,83.6859347911,83.3301825312,82.8797983449
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,64.0,83.1114867969,83.0023056093,82.8861319746,82.9736723068,83.1527195712
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,66.0,89.8165389503,89.6738210433,89.0238253045,89.5579197366,89.2401291491
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,66.0,89.2959128802,88.9931775396,89.7110708497,89.381004024,89.4320733217
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,66.0,89.3872162729,89.5270495602,89.0669855959,89.0117876843,89.1317919312
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,66.0,88.7623737501,89.1714696322,88.8487399416,88.8158019186,89.2390926232
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,66.0,89.327487249,89.0406267793,88.4951429453,88.5456564185,88.6585123163
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,66.0,88.6425966133,88.3833603495,88.7259750149,89.2130103701,88.3626745951
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,66.0,88.33005269,88.3303512527,88.954259183,88.3158456187,88.0577084395
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,66.0,88.0735155816,88.1377292531,88.3077550773,88.4887697744,88.2236550167
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,66.0,87.9246188303,87.6063482192,87.9724085018,87.5441630053,88.0442217757
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,66.0,87.3931062344,87.9823744721,87.5343797914,87.9033101681,87.3390506322
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,66.0,87.1942276363,87.5777894494,87.3990671199,87.6870634061,87.2474155969
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,68.0,89.3137074527,89.7122179158,89.6652617987,89.4140298061,89.4818356717
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,68.0,89.2973830535,89.3220190955,89.521154926,89.3511597514,89.7120677564
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,68.0,89.2942322643,88.7144532659,89.5869262359,89.1898413582,89.445149769
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,68.0,89.3684557951,88.8429273334,88.7798426018,88.8377756579,88.9966970797
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,68.0,88.7243281357,88.8112284182,88.7769965366,88.9914602442,88.7563364438
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,68.0,88.1743910348,88.3624654501,87.74865586,88.6478719027,88.5702353247
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,68.0,88.2737171434,87.8537343542,87.9389053993,88.3651595693,88.5466174682
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,68.0,88.1622522143,88.2276723119,88.0327924805,87.908250367,87.9902248559
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,68.0,87.1295849712,87.6084377927,88.1539768103,88.5381615602,87.8602848849
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,68.0,87.9780094885,87.882401097,88.0188099504,88.1729524514,87.5494337154
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,68.0,87.3581227525,87.513287639,87.1799764262,87.6895604758,87.5001546659
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,70.0,92.3533717705,92.6404816631,92.6776688921,92.6151078201,92.483031965
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,70.0,92.0957998376,92.2092636032,92.3169034279,92.7453196677,92.0232587711
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,70.0,92.2729915416,92.3384962794,91.94470103,91.9754504887,92.0493391622
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,70.0,91.8443439958,91.9005767684,92.0152213703,91.7906699728,91.9126749518
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,70.0,91.9783194366,91.9963545044,92.1964258403,92.0176906158,91.7376743277
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,70.0,91.7668658222,91.8450549202,91.8035149239,91.7437849891,91.1266872516
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,70.0,91.3712559577,91.3949636809,91.4113596368,91.9013607997,91.4633357984
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,70.0,91.7098027972,91.6759730168,91.1774522453,91.2161439747,91.3230099507
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,70.0,91.4309962102,91.6986579858,91.5364251712,91.4174909567,91.2753275208
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,70.0,91.1219762403,91.3119815055,91.041790039,91.0462097014,90.7952073899
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,70.0,90.7825493211,90.1891586814,91.3204539616,90.5778527419,91.0228519176
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,72.0,94.3763536183,94.5482731033,94.6043697215,94.9246685163,94.4510776126
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,72.0,94.4945447661,94.4480764842,94.3004254554,94.5825309443,94.5879528129
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,72.0,94.3603951186,94.4308861242,94.4892138475,94.3415554441,94.0993791501
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,72.0,94.5102342358,94.6008065691,94.0446185538,94.2370146001,94.323210052
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,72.0,94.1909006611,94.1678820527,94.128267676,94.0108980614,94.1931544946
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,72.0,94.0969604011,94.0530032978,93.7758430491,93.9504820452,93.6656072231
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,72.0,93.6767925302,93.9498737284,93.9826042814,93.7629567605,93.9879692947
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,72.0,93.8837308095,93.7564844642,93.9247069085,93.6986901558,93.6613331144
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,72.0,93.5760387246,93.7045009543,93.5380056674,93.6865394585,93.8510418786
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,72.0,93.4711908332,93.5358917061,93.5632543692,93.4569837753,93.3902511825
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,72.0,93.5284135349,93.5218954786,93.4786742175,93.2293101911,93.72931854
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,74.0,94.3416434174,94.3251203498,94.6223090833,94.7806791787,94.517930088
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,74.0,94.4799223281,94.2335392959,94.1615160497,94.3364000588,94.6532943607
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,74.0,94.0821729385,94.2682713494,94.2335138218,94.25768216,94.3232260646
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,74.0,94.0674318016,94.3078960326,94.3107036028,94.1108466407,94.506974903
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,74.0,93.9089470832,94.1796941611,94.1737197927,94.1179987711,94.0477777145
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,74.0,93.9149934232,94.1971687399,94.1847807672,93.9538976189,94.1110657187
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,74.0,93.7207678865,93.8509482725,93.8370612385,93.9121496636,93.8847449402
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,74.0,93.8180078258,93.2969667681,93.4951900293,93.4897916412,93.9306818958
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,74.0,93.7823604116,93.5204719642,93.4810900128,93.8025853564,93.958046835
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,74.0,93.2169611409,93.5592856155,93.4200241399,93.3440439228,93.5699158366
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,74.0,93.5636121523,93.3084516541,93.4197204354,93.5014998338,93.7279947575
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,76.0,96.1833321338,96.0937925479,95.9187707365,96.0849313731,96.0686355034
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,76.0,95.9332173601,95.7866320086,96.044372653,95.9970047774,95.8858475399
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,76.0,95.9911082808,95.5916875182,95.7636228438,96.0429975108,95.8888469515
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,76.0,95.8602315165,95.5789246079,95.7299308605,95.5462819235,95.7476166499
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,76.0,95.6638754452,95.7337600824,95.8857225922,95.6262456656,95.6482219709
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,76.0,95.7377488347,95.5693635809,95.4772890644,95.6738343404,95.6397593946
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,76.0,95.7143907952,95.3841375203,95.6889887159,95.4141631952,95.4957527202
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,76.0,95.5198366471,95.48778837,95.6024160781,95.3231609411,95.6595692174
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,76.0,95.5465939455,95.212693506,95.308222805,95.6118014504,95.4620803626
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,76.0,95.2566213948,95.3846388868,95.3393802981,95.2789117641,95.2906507034
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,76.0,95.1475168539,95.5064391331,94.855290232,95.420214984,95.2293778557
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,78.0,97.2561389258,97.1186936942,97.2190684833,97.0360699545,97.1615419684
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,78.0,97.1345158854,97.13418496,97.1113090596,97.0077614461,97.0615096001
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,78.0,97.0880124686,97.2009027995,97.282148561,97.1538845263,96.9243939264
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,78.0,97.0670090484,96.9158363107,96.9223753888,97.0469054693,96.9030021937
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,78.0,96.8671850198,96.9578745549,96.8754706126,96.9511288791,96.9026375412
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,78.0,97.0092020501,96.7271564579,97.022361403,97.0348761818,96.8662740106
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,78.0,96.7304101647,96.8696475185,96.8958137819,96.8507011474,96.8093342554
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,78.0,96.8863149539,96.9086306831,96.7525526755,96.9956111098,96.9543228478
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,78.0,96.7920585463,96.6024291057,96.454538552,96.7236467406,96.7529789212
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,78.0,96.6522261966,96.7444513552,96.7262920072,96.7033910497,96.6412120033
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,78.0,96.6332326441,96.5075529786,96.679577157,96.7149847498,96.6647976747
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,80.0,97.1399036959,97.1177510715,97.1479296986,97.0307107402,97.1945651132
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,80.0,97.0864656914,97.1004257443,97.2010026362,97.1242237433,97.0468390636
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,80.0,97.0722287514,97.038531794,97.149809827,97.0112312234,97.1584170181
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,80.0,97.0223845358,97.0175165903,97.1031218769,97.068863744,97.0340141777
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,80.0,96.7328095877,96.8939920708,97.0011253442,96.9198752951,96.9476061177
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,80.0,96.8337140178,96.8667590017,96.8438958011,97.0802175122,96.7569543168
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,80.0,96.7821822526,96.7574791118,96.7366844166,96.9045448017,96.9152339692
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,80.0,96.8566647421,96.8668986762,96.8774640534,96.8342649253,96.754495998
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,80.0,96.6203325465,96.5433473457,96.8881604301,96.6465305449,96.6159811242
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,80.0,96.7081516769,96.682538525,96.4804933701,96.5630045622,96.651596298
500.0,5.0,3.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,80.0,96.7692377132,96.8457420121,96.7619501419,96.4310651615,96.4712900139
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,64.0,95.5574449837,95.4533469894,95.6557403003,95.7093658542,95.4521347414
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,64.0,95.5472599465,95.3311249999,95.382985003,95.6119097093,95.4077419099
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,64.0,95.5141022164,95.4179507434,95.4168344069,95.3940463699,95.2412793205
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,64.0,95.4088483932,95.4677267878,95.4002143199,95.1151688654,95.6413613905
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,64.0,95.385071437,95.4097552403,95.2813501813,95.2117731116,95.0414874577
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,265.0,100.0,64.0,95.313011601,95.2826028556,95.2881901597,95.1627507462,95.1387085126
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,270.0,100.0,64.0,94.9785878947,95.1822215958,94.9907503579,94.7821341614,95.0999019516
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,275.0,100.0,64.0,95.0681953436,95.1569216566,94.9599205272,94.990427829,94.8625373833
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,280.0,100.0,64.0,95.0233495373,94.7753608557,94.8754159482,95.0366551256,94.766375912
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,285.0,100.0,64.0,94.858725388,94.7885245544,94.9254311046,94.9082914262,94.929784876
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,290.0,100.0,64.0,94.9577174846,94.6840426376,94.7017627941,94.6515131275,94.6734614299
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,240.0,100.0,66.0,96.9507824679,97.0030733505,96.9253879069,97.0134102481,96.9675582017
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,245.0,100.0,66.0,96.8644883547,96.9051656268,96.9382364715,96.9569810199,96.8671236765
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,250.0,100.0,66.0,96.9026302199,97.0070413326,96.9167289299,96.9005143359,96.9046972381
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,255.0,100.0,66.0,96.8807206453,96.841878568,96.9406217826,96.8353582595,96.8263105825
500.0,5.0,4.0,0.5,3.0,-0.5,0.5,0.0,260.0,100.0,66.0,96.6870748065,96.7870807883,96.8909463888,96.6992193386,96.8075362976
