n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10 
1000.0,10.0,2.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,80.0,77.7977809392,77.5032928199,77.8213286242,78.2025545773,77.8778456412,77.236623116,77.7237609591,77.5522514028,77.55130354,77.8502976594
1000.0,10.0,2.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,80.0,76.6761727221,77.0915264038,77.7101656339,77.2416150968,77.3764139783,77.2262414925,76.6407172659,76.0079666295,77.1887543658,76.7548176966
1000.0,10.0,2.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,80.0,76.5978921818,75.876897324,76.2506229309,75.7880021388,76.0224392691,76.4342860531,76.2747223646,75.9825488857,76.4954793434,75.8168428362
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,64.0,80.7406969059,80.7381099258,80.2155929918,81.5643334879,80.7816637067,80.6193006976,80.5489054237,81.2478852081,80.4708855298,80.6287911185
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,64.0,79.795556931,80.936708379,79.3521616464,80.2114978998,80.1041482386,80.1004242834,80.5655040907,80.0302975241,79.8435090338,80.3712550258
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,64.0,79.2560098693,79.8659272877,78.6036912306,79.7296699569,80.4889465113,80.39545102,79.9054309432,79.5407324556,79.1898874718,79.9320651822
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,64.0,78.7735760389,79.5383381695,79.2782975736,78.5096998085,79.0211766047,78.7650724824,79.206943777,79.241673672,79.2234901026,78.9299391242
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,64.0,78.6308725016,78.5750260778,78.9587875479,78.3649757678,78.7152383674,78.5627048731,78.3861134928,78.1551784061,77.9406489539,79.1869377573
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,64.0,78.1475112336,78.719606267,77.6565429494,77.6375808589,77.4593270301,77.452628388,78.4359697118,78.705662966,78.3330501505,77.8923409881
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,64.0,77.7789748572,77.49713061,77.5110262192,77.9121141269,77.6940305374,77.0812305808,77.9145681677,77.7377626732,77.2677080004,77.4832725208
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,66.0,83.5559957812,83.6792057643,83.3898442447,83.7416292104,84.0634728162,83.612429922,83.8548973712,83.8239318148,83.4294542347,83.6204948163
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,66.0,83.1117692761,83.0393588104,82.7564728418,82.9207325376,83.1084861919,83.4088291803,83.5958770175,83.6805776346,82.8837510877,82.9173162034
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,66.0,82.9356942489,82.5700876389,83.0233299395,82.6640389295,82.5798532983,82.7505473704,83.0672427195,82.396351615,82.6157706284,82.7412751307
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,66.0,81.956423909,82.5259580984,82.7328498092,82.8924061334,82.4664292962,82.1996617682,82.3558423003,82.4543015433,81.9774479431,81.7578289091
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,66.0,81.3711530543,81.4548054327,81.8045288947,81.4154732271,82.0138838835,81.8837967423,82.0743355891,81.4953609599,82.063981354,82.0636649011
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,66.0,80.9677497511,81.6206584389,81.3698379928,80.7794682432,81.5743461469,81.3752483281,81.7852201576,81.6239396223,81.1620595971,81.1757970711
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,66.0,80.5882614952,81.2954695904,81.0809287991,80.8164567348,81.9804212414,80.979962177,80.5026793407,80.7565488635,81.0805998741,81.3510193781
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,68.0,86.5518238305,86.0514770988,86.6895672313,86.6995587283,86.5736991187,86.4839197913,86.4026984435,86.4610591121,86.3372888531,86.267516258
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,68.0,86.2389571054,86.208426142,85.724537223,86.0502997742,86.0978596328,86.2960559513,86.1481201087,86.4927958426,86.3648975267,86.2669838533
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,68.0,85.3357375017,85.5151763438,85.7760166981,85.4252204482,86.323940783,85.1639655417,85.8601803416,85.5444359758,85.3736107397,85.2888617036
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,68.0,85.3530135015,84.7129303425,84.9888442717,85.3196571621,85.2585549591,85.1856170592,85.1419584146,85.4216810234,85.4334051755,85.5937303013
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,68.0,84.5244527545,84.5370755832,84.6048413213,84.3183557375,84.5967257546,84.5473556095,84.6178727617,85.3871321613,84.5281512656,85.1088235342
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,68.0,84.6994679588,84.23635944,84.8247152673,84.7979511356,84.2982364917,83.5994305128,84.5316412344,84.3072814753,84.7604320533,84.4325352453
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,68.0,83.3033968571,83.8548662393,83.8804650405,83.8934717278,84.5101628792,83.7144033378,83.771224846,83.8255755477,84.4190996736,83.6566533617
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,70.0,88.5994230816,88.5257600431,88.9913434385,88.8795456557,88.7190273114,88.3546240967,88.7779823808,88.9441200924,88.8160767558,88.3841852011
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,70.0,88.5451825573,88.6515152369,88.1853830208,88.5514103988,88.495668019,88.2397836826,88.4599103297,87.9881473729,88.1710995871,88.1761088921
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,70.0,87.8716214025,87.7633178751,87.967513331,88.4294170014,87.5460892323,87.9453877183,87.8230981904,87.8730864191,88.0709075107,87.761224512
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,70.0,87.283019715,87.6034074777,87.2601325137,87.1243109837,87.4364560382,87.7798746656,87.2341407851,87.249565191,87.6106345962,87.5386324142
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,70.0,87.0176441719,87.1786617006,87.195480564,87.0900327267,87.2495027104,87.3962388905,87.3839599867,87.3632795239,87.0717272603,87.3295025014
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,70.0,87.0091224291,87.0636833219,86.8489421895,86.6453151837,86.9615530148,86.7687818783,87.0988741681,87.0927847348,87.0290866448,87.0862304291
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,70.0,86.4166477574,86.3590638896,86.6476778092,86.55999615,86.7842722701,86.5956593388,86.5347451792,86.8883101014,86.8521525777,86.5017610716
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,72.0,90.682741316,90.76128228,90.505352442,90.4176644954,90.0686072587,90.1663225108,90.1014206937,90.5068812839,90.8171935322,90.5027360177
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,72.0,90.0688387756,90.0487168842,89.9843768818,90.1483593834,90.1490547356,90.247398628,90.314512411,90.1548001716,90.1617473057,89.8789524549
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,72.0,90.2301557391,89.8107761258,89.5992351906,89.6307189635,89.8930946273,90.0656556322,90.2576801888,90.1175468552,89.8283840477,89.4807212145
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,72.0,89.726092248,90.1289780235,89.3211382141,89.8980345146,89.4417836858,89.6435164275,89.8810220633,89.3959137897,89.6205278806,89.7347804742
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,72.0,89.4034042425,89.4771731071,89.1496477814,89.397627333,89.0055236119,89.0814595567,89.4457433036,89.2726969734,89.5673631454,89.2572300272
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,72.0,89.3703112805,88.8201841922,89.0513159381,89.1666585159,88.6313830114,89.1210259659,88.8571160794,88.9664805939,89.0110440435,89.1680494945
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,72.0,88.9498072209,88.9470143778,88.7920527073,88.3371161494,88.7562434228,88.6413680215,88.7546076618,88.5927308005,88.4456296636,88.9375515794
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,74.0,92.2205132869,92.013271754,92.147415874,91.9540859918,92.0928057371,92.098250008,92.0325155833,91.932939655,92.2819029471,92.3426324922
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,74.0,92.0186230764,91.7565401238,91.8210678442,91.6180760303,91.9578027862,91.7321528831,91.8424587772,91.7389012929,91.7564272747,92.0450779069
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,74.0,91.596443338,91.7093561914,91.5651840292,91.6532503725,91.592224453,91.7506505426,91.7897680544,91.5687552744,91.3323100811,91.6655269068
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,74.0,91.1729415022,91.2729238767,91.4333130863,91.6035339369,91.3105662644,91.1037443846,91.5819272699,91.5244700457,91.4519441616,91.0966497868
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,74.0,91.1728981282,90.9760929482,91.4378328883,91.2468456137,91.1741392632,91.0447596537,90.8987096169,91.1851830861,91.0552357056,91.3290116534
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,74.0,90.9833250505,90.9546251314,90.8772294789,90.599182287,90.7244629439,90.365702822,90.9306680379,90.9770949209,90.7991803898,90.5608876636
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,74.0,90.5034771876,90.7198709426,90.6640476537,90.7762014264,90.3213997164,90.4966602738,90.2866974891,90.4421966641,90.4766885411,90.7163219192
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,76.0,93.2769143494,93.2268630702,93.6436531569,93.499894563,93.4201339006,93.2522653098,93.3930925321,93.4282280226,93.3988933594,93.5704731307
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,76.0,92.9140357381,93.0710468624,93.470487523,93.3295720904,93.2904766199,93.1406736795,93.483276842,93.2643550772,93.3483295885,93.0009562599
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,76.0,93.2182163986,93.0409799765,93.2793056234,93.1029588396,92.8230816787,92.8622789993,92.81240681,93.0551542908,92.8544549203,93.1986277506
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,76.0,92.7459170184,92.7209419413,93.0255964624,92.6244718076,92.7470742329,92.7471119685,93.0252865837,92.6139261051,92.8849484478,92.8659651505
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,76.0,92.293784801,92.7615952662,92.4166971757,92.5992862157,92.6428418429,92.4995303954,92.9313178193,92.8892415759,92.5272633343,92.7965848907
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,76.0,92.6388470127,92.1978305446,92.2140156559,92.196595686,92.4197859318,92.637613398,92.4769934878,92.3985753902,92.2741912775,92.3275076733
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,76.0,92.1549188675,92.2147624459,92.2903693729,92.2881735486,92.1687880042,92.0777950908,92.4622247869,92.1408238553,92.2446989087,92.3134050984
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,78.0,94.5848209596,94.587745905,94.4786433745,94.6237702289,94.6203045785,94.6551203224,94.4138393528,94.3832540605,94.7808821561,94.4411518089
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,78.0,94.198599564,94.2569644001,94.1818027185,94.4524201219,94.4799265336,94.5072674348,94.3999178716,94.5313360252,94.4916621441,94.5662231794
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,78.0,94.1742692512,94.2274352017,94.412138438,94.1484501707,93.9720451633,94.048059162,94.1923529728,94.4257108843,94.2521481723,94.4653915887
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,78.0,93.9734135047,94.1749801142,93.9765019755,94.2495082682,93.7152578512,93.8967573364,94.0573816472,94.0776371757,94.0141815181,94.0266075387
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,78.0,93.9230828856,93.8111134286,93.8567738082,93.815926929,93.7890476608,93.7166969818,94.0691791817,93.9342711384,93.8657531368,93.6717212403
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,78.0,93.5248973563,93.6969598307,93.4964463884,93.6230438984,93.4582286032,93.6250351676,93.7241881891,93.6649338406,93.7486887288,93.6775201759
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,78.0,93.861816407,93.4239360518,93.6514447091,93.5745312775,93.4236357164,93.4615460756,93.4677690705,93.4992700592,93.7131697369,93.5830395129
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,80.0,95.3344036913,95.3014220498,95.4537957961,95.608786732,95.4405747753,95.5399564179,95.4027267776,95.5718042368,95.5144513613,95.5754307038
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,80.0,95.4490807214,95.3817940677,95.3102787154,95.4404851462,95.3354236205,95.3576423422,95.3956722463,95.3485852462,95.2336155603,95.2668253434
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,80.0,95.33966844,95.0524214425,95.1370668488,95.1978763972,95.3471446678,95.1417304183,95.2314334393,95.2015485362,95.2572040956,95.0890983578
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,80.0,95.0959806949,94.9366905523,94.9032581738,95.0603260059,95.1003912245,95.3304298532,95.0518987622,95.2861282954,94.8411468904,95.1701001922
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,80.0,94.9853403143,94.6669565035,94.6852028948,94.9750503797,95.026561679,94.9520473552,94.7494411644,94.9988304205,95.0213551811,95.0064017594
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,80.0,94.8743247842,94.8318526909,94.6893297762,94.6774277143,94.5357705286,94.8170229468,94.8035316727,94.5308778989,94.847675744,94.6878443018
1000.0,10.0,3.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,80.0,94.5537999788,94.7555672548,94.64609989,94.7500171563,94.4039178488,94.8333576789,94.4239053968,94.500213697,94.5892424869,94.6510618672
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,64.0,94.2314252224,94.1980191462,94.5737906187,94.4067985242,94.4481573941,94.3756823518,94.2981745548,94.1745880088,94.2159031961,94.3629896556
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,64.0,93.9361802373,94.0885567428,93.9566727569,93.998881056,94.187616126,94.1370974744,94.435935382,94.0404031391,94.0511485416,94.1184201881
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,64.0,93.8550344519,93.8795352657,93.8794069358,93.9665936732,93.7105428693,93.8145918594,93.8896838763,93.7303731906,93.8915700183,93.8313835913
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,64.0,93.6875673052,93.6245910274,93.7575682239,93.6014180075,93.541516905,93.5996397224,93.6265504688,93.6826812864,93.6571789086,93.6541810039
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,64.0,93.5664191807,93.278887988,93.3855621093,93.6501394221,93.4856473836,93.5007903143,93.4639241468,93.4183006798,93.6067731149,93.6144017879
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,64.0,93.0497824427,93.2260551784,93.374428788,93.3242229617,93.0823796748,93.178147757,93.2253156145,93.3998038151,93.1573376388,93.339997012
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,64.0,92.9804984703,93.0271761009,93.0309314882,92.9948105293,92.9999088856,93.1355424675,93.0240592881,92.9680991983,92.9463278602,93.1102353595
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,66.0,95.4368092622,95.4451433728,95.3225704542,95.2460491145,95.4090822554,95.3825666987,95.3936482248,95.2129863472,95.3857032647,95.4725331205
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,66.0,95.385508767,95.2755803749,95.315347572,95.4326143653,95.2551835373,95.1647518212,95.0954048261,95.371496933,95.3337945684,95.2423267773
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,66.0,95.2408817585,95.0627915586,95.1142171832,95.215150106,95.3617927814,95.0572918585,95.0936642794,95.1072220087,95.2402033259,95.0188578944
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,66.0,95.0099911002,95.078224625,95.0636375334,94.9364505962,94.9578016748,95.0205406783,94.966124966,94.9605419767,95.0070913384,94.9580808581
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,66.0,94.8547357057,94.8974241963,94.9203471038,94.7775510712,94.8970154081,94.6735463081,94.7013549149,94.6719864802,94.9720775271,94.7677319828
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,66.0,94.6517207566,94.6935044164,94.6589935571,94.7170954706,94.5382688553,94.6584539805,94.6224457781,94.6185401266,94.8410376089,94.7597997597
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,66.0,94.3810396677,94.4003453058,94.4205114718,94.5264260046,94.525258142,94.4256232181,94.5424253487,94.7257036592,94.5112090322,94.3881981975
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,68.0,96.2998070452,96.3160763262,96.3394217147,96.3771975812,96.2298054309,96.2764869054,96.3569011552,96.3377029383,96.3265483266,96.4225065219
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,68.0,96.3068022805,96.3959100801,96.1566587328,96.2843526208,96.2403990475,96.271943848,96.1015607477,96.1361933873,96.0738921695,96.2897701445
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,68.0,96.2093093362,96.2910868539,96.0946572777,96.1260592685,96.1319160427,96.1781296215,96.158683546,96.1541278567,96.1667148697,96.1804272026
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,68.0,95.9589422912,95.9400125799,96.0914361495,96.1837112477,96.0322592984,96.0287498091,96.0218371212,95.9763568242,96.093443747,95.9820492323
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,68.0,95.874437785,95.8195115805,95.900352247,95.8916870785,95.8589090446,95.841499139,95.929784381,95.8804441762,95.9066011863,95.9769232362
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,68.0,95.7439801611,95.8945230397,95.6998187604,95.6277691893,95.8602272246,95.8858927396,95.8013116128,95.7381270148,95.8453834228,95.839902322
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,68.0,95.537320953,95.6629247756,95.6017829838,95.5649515183,95.634030705,95.6922604035,95.5190237634,95.7431430614,95.7866976436,95.5398675479
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,70.0,97.1538487742,97.0708639771,97.2145245586,97.1587879101,97.0580493806,97.1095616114,97.1847079656,97.0868666156,97.0811278349,97.1628548813
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,70.0,97.0561934733,97.0417310366,97.0166599833,96.9152082768,97.0216694244,96.9799028684,97.0214528741,96.9731864068,96.9729110407,96.9914122878
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,70.0,96.7849167649,96.9926899843,96.9481047763,96.893203985,96.907868889,96.8775862224,96.8277033389,96.9275297512,96.7926289544,96.8396987443
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,70.0,96.8034374343,96.793183373,96.7729718736,96.8565181598,96.6799640178,96.822186832,96.9426702499,96.8280872835,96.8089186265,96.888626015
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,70.0,96.6977796922,96.7873292558,96.6856487945,96.7633884029,96.7916045443,96.6359708519,96.7831490654,96.7203810411,96.732577944,96.8377914258
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,70.0,96.694643694,96.6172943457,96.6731972478,96.7310502938,96.6615860114,96.6431351423,96.5363014364,96.4702137401,96.5300090879,96.5693026014
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,70.0,96.6135719509,96.401661301,96.5276945806,96.50079457,96.4924538006,96.4924276431,96.527113649,96.5962818164,96.5090387907,96.5838216713
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,72.0,97.6767569497,97.7663642379,97.7437612691,97.6635976396,97.7407817408,97.688765387,97.7020978042,97.6566877892,97.7128146068,97.7329628903
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,72.0,97.6733185515,97.5997917894,97.6440330624,97.6626715066,97.5873719723,97.6694440875,97.6406501395,97.5782875146,97.6919333313,97.5696042751
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,72.0,97.5887774552,97.5191532438,97.4933189181,97.5811216444,97.5673698325,97.5168378132,97.6551051081,97.5749075985,97.5159137502,97.5402163587
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,72.0,97.4446786334,97.434798708,97.4713524609,97.5420389705,97.5445008428,97.5107402689,97.4148644405,97.4993653343,97.436008252,97.524648268
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,72.0,97.3969833365,97.3644725566,97.4156274547,97.3144203558,97.3462825371,97.4481558685,97.3824089711,97.3442569184,97.410984242,97.3971428522
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,72.0,97.2876021089,97.3850666976,97.1945494099,97.2370939064,97.2533127194,97.3032551443,97.2842588309,97.2261607975,97.3253252725,97.2955277912
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,72.0,97.1842692037,97.2401326448,97.236443958,97.2057072952,97.2980330052,97.2177437209,97.2781767929,97.2707398588,97.3268255489,97.1321396638
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,74.0,98.1458728244,98.1924330069,98.1946209586,98.1145449173,98.1775874232,98.2189112328,98.1576779565,98.1886044327,98.1600286362,98.1908232963
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,74.0,98.141902597,98.0390875732,98.1238002455,98.074554939,98.09180756,98.163093783,98.18785902,98.1798486093,98.1972458592,98.1174628585
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,74.0,98.0893295442,98.0836732209,98.0361592924,98.0345975038,97.9957545348,98.0411328602,98.0686945114,97.9365166284,98.1044887747,98.0402346368
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,74.0,97.9971195274,97.9862191371,97.9205098793,98.0375485231,98.0215517241,97.951518888,98.0266658416,97.9849186318,97.8946187876,98.0038644292
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,74.0,97.9435841624,97.8969343554,97.9144321321,97.9852350123,97.8511885285,97.9729764485,98.0492551972,97.9466661081,97.8926351074,97.9366170181
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,74.0,97.8883986071,97.8906650823,97.8110702433,97.8380436412,97.8391743004,97.8647177633,97.8458565815,97.9374410551,97.9165906519,97.7863470743
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,74.0,97.8414407751,97.8278084033,97.8551796597,97.8045144437,97.8528752284,97.7755647291,97.7364636848,97.8323821679,97.9208928009,97.7717433592
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,76.0,98.5245006693,98.5945875521,98.5736329786,98.6172815546,98.5155712102,98.5342078701,98.5187316598,98.5896062721,98.5477776833,98.5774379541
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,76.0,98.5467052473,98.5521780833,98.5140372094,98.5170011464,98.5198588308,98.5111510358,98.5000315603,98.5149678552,98.5566144666,98.5372086949
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,76.0,98.4406407453,98.4500089508,98.5095595571,98.4334281254,98.4598255151,98.4961236518,98.4350371235,98.3972654958,98.4710334092,98.4591574822
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,76.0,98.3970269369,98.4018309987,98.4710223778,98.4142558736,98.5268551568,98.3699807735,98.4386494666,98.4660610882,98.4119159315,98.4136415719
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,76.0,98.3941813104,98.3731901159,98.3712921979,98.3139825783,98.3285535867,98.2824870915,98.3519322909,98.4103103918,98.3962358481,98.3877503057
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,76.0,98.2936029009,98.3291322918,98.2760144996,98.3153873366,98.3401206097,98.3281980371,98.3481994016,98.3188623408,98.2299594789,98.297349191
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,76.0,98.2202647241,98.2682831514,98.3452035097,98.2698009417,98.1725078439,98.2726950354,98.3193574036,98.2115379803,98.2354661607,98.2384921069
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,145.0,100.0,78.0,98.8404041008,98.8902577513,98.8334093719,98.8749745182,98.8546213259,98.8226300721,98.8700446079,98.8903245431,98.8807228341,98.8631750667
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,150.0,100.0,78.0,98.803745794,98.787660501,98.7599340699,98.8688788,98.8537741538,98.8457942136,98.8515284012,98.7841599644,98.8010762266,98.8127108332
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,155.0,100.0,78.0,98.8095488192,98.8300649366,98.7984157613,98.7520650676,98.8014158725,98.8204226818,98.8162960494,98.7553067951,98.8109976498,98.8050449856
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,160.0,100.0,78.0,98.719277552,98.7714649519,98.7370592663,98.7317591089,98.742916294,98.746746103,98.7603544353,98.753725806,98.7070898849,98.7629693333
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,165.0,100.0,78.0,98.6810889463,98.6624484032,98.7087937347,98.6779304169,98.704711889,98.7185192661,98.7328786793,98.7494368251,98.6800209031,98.704342047
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,170.0,100.0,78.0,98.7349715691,98.6796444807,98.6273008036,98.6778692525,98.7433484862,98.7035280071,98.6032432063,98.6611914154,98.6654599442,98.6031139035
1000.0,10.0,4.0,0.5,2.0,3.0,0.5,0.0,175.0,100.0,78.0,98.5936168286,98.6595738319,98.692379019,98.5965334757,98.6352807968,98.5884570742,98.6589104834,98.5879643833,98.6866760177,98.6276168376
