n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,78.0,52.3197667973,54.4313054891,53.220427075,52.7889679476,51.2753931987
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,78.0,57.7432371599,57.8068446636,56.5149135624,57.1690353081,57.6864465766
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,78.0,51.6734755958,53.2186572691,51.5297627886,50.9208367943,50.0764260139
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,78.0,55.7404301992,55.876841712,57.5771394404,56.699740427,57.4916055263
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,78.0,50.4525653185,49.3447996037,49.7245952469,50.2664041729,50.2859477475
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,80.0,65.0001883644,66.1266480221,65.3766871517,65.2502973264,64.7844337909
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,80.0,57.6468846525,58.9040152269,58.8004464749,56.9517061599,58.94625282
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,155.0,100.0,80.0,63.985040287,64.3441681281,64.5039897681,65.1812452701,64.6280545961
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,155.0,100.0,80.0,56.509464264,58.0742965047,57.5037205088,56.878848027,58.4743551164
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,160.0,100.0,80.0,64.4269654338,64.4805205935,63.1809022073,64.6149356111,63.8941607534
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,80.0,56.8262792915,56.5961461921,56.3982760918,56.5557417026,56.5558450145
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,80.0,63.4524110029,63.5648117252,63.2680059367,63.1450599881,63.4384290239
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,80.0,54.6801671986,56.2213298757,54.2183544242,56.9176394059,55.8807935655
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,80.0,61.3909033658,62.2054860203,61.4997059534,62.7051703734,62.3808182846
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,80.0,55.9509948392,54.543516202,52.935888003,55.1103892609,54.6315362447
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,80.0,62.1077237626,61.5754361017,61.4718474327,62.0012272014,60.7422622272
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,80.0,54.5905822476,54.3475724556,54.2568157055,54.2710269944,54.4519936944
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,80.0,58.7705195211,60.7133652682,60.7478067802,60.599404219,60.5349214388
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,80.0,52.7776273216,53.7089647091,53.2052295743,53.5352583262,54.3458463408
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,64.0,67.8123941347,67.3737683412,67.5265176872,67.9517371976,67.9131929866
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,64.0,61.8734178585,62.6177706203,60.7000046355,62.0653086587,61.0021951944
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,155.0,100.0,64.0,66.4927605451,67.1616621347,66.2540750093,67.1133892525,66.2068051736
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,155.0,100.0,64.0,60.7239254084,61.5479192836,62.4547080094,60.3849692109,60.069780267
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,160.0,100.0,64.0,65.8440875323,65.6910172851,65.9754686937,65.7980971823,66.747546208
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,64.0,60.6266006294,60.1798461944,61.250111894,59.0398956697,60.1410447106
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,64.0,64.961085601,64.7352266546,65.1924882548,64.0776708573,65.1282986253
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,64.0,59.8940179754,59.2707233457,60.0377962624,60.0560157146,60.2970261462
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,64.0,63.6969838595,63.322966347,64.7638060667,63.4683183181,63.695506991
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,64.0,59.3105574712,58.8821153524,59.1255817358,59.3961424806,56.6150885139
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,64.0,63.2528881898,63.1321703133,63.3144449474,63.177724677,63.5560601756
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,64.0,57.2470277767,58.3381154296,59.0892718869,57.4963380925,57.2421239523
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,64.0,62.4444645283,61.9409556807,62.5071899899,63.1732836877,62.4916431472
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,64.0,57.6631012935,56.9360603671,56.907684754,58.4126196666,57.5099890025
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,66.0,72.8098654133,72.162055819,71.5241177541,72.476509373,71.7786907013
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,66.0,65.2965401779,64.3087396403,65.9705554138,65.1064433889,65.5097098974
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,155.0,100.0,66.0,71.104976089,70.7095184067,71.2548029071,71.8277479255,71.105959574
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,155.0,100.0,66.0,65.8479337957,64.7548878628,65.0124000311,65.4135144786,64.2208094778
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,160.0,100.0,66.0,70.6822732634,69.8238184702,70.0956039395,70.5716951374,69.3781659983
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,66.0,65.4571762718,65.5175278103,63.2096107912,63.061150609,65.2040088655
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,66.0,69.3613695347,69.7813295742,69.0723121088,68.6942211426,69.3113557771
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,66.0,65.2997912498,63.053362933,63.9939748609,62.1467637969,63.5378641549
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,66.0,68.7601023671,69.0233797255,68.6425229901,68.8627022158,68.3180250664
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,66.0,64.82166848,64.110910044,63.3729682052,63.8067479229,63.6850177828
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,66.0,67.3369399821,68.2578810737,68.4585304231,67.831923385,67.6690446757
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,66.0,61.6633882783,61.9863318715,61.9307343777,62.9384139773,61.8233316337
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,66.0,67.1664472153,67.8124782311,67.3560279439,67.6163142655,68.5130029447
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,66.0,59.2648753189,61.8740270707,60.7316797383,60.2248621744,61.1937842403
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,68.0,75.0537018806,75.6423060721,75.974703771,75.3883377347,75.0271974678
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,68.0,68.8762509062,69.9125901919,68.6745994615,70.7695154701,68.8272742862
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,155.0,100.0,68.0,74.6038661304,75.2195260503,75.0970903875,74.454087121,75.187970685
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,155.0,100.0,68.0,69.2138309244,67.948769611,68.2637782447,67.5184641974,68.6172829619
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,160.0,100.0,68.0,74.6275460579,73.4769060439,73.9961741774,73.5375212544,74.4571511265
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,68.0,68.6727265508,69.6864779164,66.8601402706,67.2515525456,68.9312319778
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,68.0,74.2244245602,73.399871879,73.4625571348,73.3543931105,73.3543328964
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,68.0,66.7202879375,66.9978193854,67.6155852247,65.4119800394,66.6926115391
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,68.0,72.2587529838,73.4647464823,73.3556896647,72.8823031137,72.8678061582
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,68.0,66.0267083946,66.9854354334,67.0852495542,67.4502814944,66.2776979732
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,68.0,72.1552283128,72.7293650613,72.1817924854,72.335348065,72.4787316829
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,68.0,64.9542641,66.3324605863,65.4992590664,66.1895325995,66.9303861948
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,68.0,71.2761912744,71.4240002685,71.1788832131,70.7851187662,72.6122942088
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,68.0,66.3913605008,66.9890498664,65.6199606343,66.4193354833,64.9327591806
1000.0,5.0,3.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,70.0,79.0918316177,79.5375638581,79.0019588467,79.0553567463,79.2351508137
1000.0,5.0,3.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,70.0,71.85095767,73.2971147897,71.4534382329,73.3050138868,73.6077000671
