n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5 
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,78.0,42.0231504963,42.7749120402,42.7077264245,43.1297832315,40.1768115272
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,78.0,41.7068028728,41.5560289198,42.7230427728,42.1659117843,42.0750792267
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,78.0,42.6796742465,42.2506512267,41.8223639349,42.0971070051,40.6790534322
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,78.0,42.3708174191,41.3536168684,40.4928654377,41.3784528516,40.5179518085
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,78.0,41.3429173861,41.2528196588,41.4074604446,40.1712642927,41.7773823586
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,78.0,39.4368772798,39.5218203094,39.231995229,39.1059070348,40.3888770334
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,78.0,41.4758917115,41.6410453529,38.9399347859,39.9909311762,41.8003894083
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,80.0,50.0649649905,50.7939553503,51.5880629114,50.9236527238,49.3048443721
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,80.0,51.4744093187,49.2293909785,50.5175992067,49.7232853113,50.8050115487
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,80.0,48.0844160716,49.1263538251,50.7301132381,49.5197282897,49.1227214327
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,80.0,48.7271896804,49.0915376549,48.2243814301,48.2561087817,49.9006644188
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,80.0,47.3593953318,48.2012018553,49.8285622466,47.1405242201,48.8533625125
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,80.0,49.2346931674,48.9065184803,47.5409579295,47.150926949,47.1770623175
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,80.0,47.2062057604,46.9939814197,47.4197074516,46.7694866763,47.5753146045
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,80.0,47.2137842405,47.6361971836,46.8730691277,46.4637090415,45.3525555759
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,80.0,46.3324525783,45.5952999371,47.1127538382,44.6576501411,46.1777302287
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,80.0,45.9300501129,46.6286869222,47.1076119253,45.1061812938,45.8629619705
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,80.0,44.8599848406,43.86134621,45.0000986226,46.4735507438,45.1947997586
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,80.0,44.3999273355,46.458163045,42.8471648728,44.1066567831,45.5649042786
500.0,5.0,2.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,80.0,45.9624709951,45.5467981292,42.4897589577,43.288691712,44.2892862671
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,64.0,51.872528262,50.4620852812,52.2739120281,50.7652599611,50.8827437795
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,64.0,51.7372452221,51.6529595125,51.4629231806,52.4288938211,52.6789304109
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,64.0,52.1077065481,51.0809425329,51.8876730862,49.9952656917,50.5939351423
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,64.0,50.3719808167,48.5702158236,49.8636813322,48.9231887758,50.9062707864
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,64.0,49.8315612806,49.1573512999,49.4840680445,50.5785529547,50.2230863813
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,64.0,49.8812592534,49.1003674334,50.1141063619,49.3634069479,49.1800389216
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,64.0,49.763185163,49.7456536137,48.0022522165,48.8396744835,49.2062236466
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,64.0,48.9702200041,48.9914166193,49.2184184971,48.2577589163,48.989562197
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,64.0,46.6896416575,47.9449265917,48.2799233655,47.7463792899,48.4271664111
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,64.0,46.0931508888,45.9289390733,47.9328420018,47.1668887862,47.9994355029
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,64.0,47.3591111364,46.0350187331,46.732311564,46.2239356109,48.5175552613
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,64.0,47.2632541101,49.1801105288,44.7534295484,45.9218109901,45.453414479
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,64.0,46.1900401833,45.3037451732,45.8092710461,44.1464038876,45.8964119267
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,66.0,58.3756684135,56.4158833208,59.3789731463,58.1031012103,56.9435557776
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,66.0,57.7826848207,56.7461271185,55.9814259189,56.7117435525,54.9518235572
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,66.0,56.8980188852,56.6906939589,57.8601242841,57.5217494569,56.8251721589
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,66.0,57.2713227648,56.1419929336,56.5724202012,54.6577032945,56.5475614894
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,66.0,54.6899180182,55.6278839769,56.1419436396,55.9988565605,56.4681759796
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,66.0,55.1405756666,55.8592625666,55.1876743518,54.9055909213,54.9285767025
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,66.0,54.1463488609,55.62378441,55.4168820126,55.6382456456,52.8167747699
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,66.0,54.5483388578,53.9344783103,52.2449935525,52.1590382089,54.2554216719
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,66.0,53.5853228695,53.8816039109,54.1414777174,53.2469147341,52.7052243102
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,66.0,53.4426354288,53.2472487056,52.4851213212,54.5892602454,53.1359395934
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,66.0,52.5484909894,54.2445531082,52.1338920166,52.8325601084,52.4695589537
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,66.0,50.2259363629,50.5239512272,53.0710662988,52.7700182012,52.6072592687
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,66.0,51.4289241877,51.3705132468,51.8836447328,51.1589482814,52.1412479202
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,68.0,64.2492497098,62.8942749804,64.5195090456,62.7909766866,62.819953964
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,68.0,61.8135332697,64.7471445886,61.5036242921,62.0219797663,63.0665257575
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,68.0,61.6248991237,62.474196429,61.9749360734,62.0990491905,60.7574607296
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,68.0,60.8657137436,61.3032964055,60.6558897196,61.8075662501,62.5658293187
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,68.0,60.231661731,61.6762043693,61.6305048092,62.1337777154,59.8156728148
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,68.0,60.2856543211,61.4262098383,60.2365427788,59.5605143812,60.6722589366
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,68.0,61.1966906793,59.1401115611,59.6116183082,59.6256318257,59.1597905289
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,68.0,60.0414346067,59.0782382418,59.4258624422,58.5327844184,59.7045558428
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,68.0,59.158156671,58.2941596048,60.179031654,59.5450283352,57.5502074447
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,68.0,58.3005637551,58.7482511759,58.3461422291,58.6194633925,58.5165478091
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,68.0,56.7776191107,58.981505679,57.162877582,58.1228183259,57.7570901993
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,68.0,57.0203992428,57.5072261598,57.9364900705,58.9621798103,59.5623124118
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,68.0,58.4102671321,57.1887230693,55.6241099167,57.9615090706,57.2055071526
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,70.0,67.5087621998,67.6024163027,67.9506360526,66.3979364032,67.3247753034
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,70.0,66.2402259862,67.5067074866,67.0703460197,67.5669123113,66.2149921859
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,70.0,67.639749561,66.7845202277,66.1445784405,65.7311124454,66.621594571
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,70.0,66.6399626092,66.2761802312,66.0049803048,66.0632516699,66.4349139189
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,70.0,64.7961829373,65.1706327171,66.7104632447,66.2985165315,65.2595736975
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,70.0,65.7465399677,65.8002180251,63.7698520015,66.720140972,65.9937374445
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,70.0,66.0362873137,63.6820407067,65.2092906044,63.8073220347,65.8745528131
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,70.0,64.3087529186,64.7740341082,66.0163303632,64.205017859,65.5690848965
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,70.0,63.6361048949,64.4783447139,60.9448699777,64.4206396853,64.8918737869
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,70.0,63.7003689518,64.3049166023,64.9018042689,63.1910488266,63.6813188277
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,70.0,63.7901446527,63.2704315573,64.2115969512,63.3397243368,63.2869417033
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,70.0,63.1139974806,63.2147510822,60.9452491194,61.2249906525,63.0475451913
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,70.0,64.2203737209,62.873676916,61.2518497203,61.040383214,62.0077887632
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,72.0,71.43037946,71.5651699416,71.9371260546,72.967500152,72.0412170276
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,72.0,71.4387460282,71.1333759323,72.4603454036,70.6135326936,71.870982825
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,72.0,70.6667112357,70.992398372,70.2878295698,71.2685466605,71.3014027571
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,72.0,70.1972663316,70.9491715878,71.3163666161,71.5435151138,71.0228701238
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,72.0,70.2310103557,69.3635844309,70.5264740713,69.4218444959,70.4597337812
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,72.0,69.494045028,70.2235504111,70.3976791916,69.7627810255,68.5293686878
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,72.0,70.2829424384,68.5518951058,70.7808483221,69.6313883319,69.0648808294
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,72.0,68.9655871294,68.7352078881,68.0268595271,69.8494976134,68.7829871238
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,72.0,69.008808577,67.2008551478,68.3222095466,68.9248721411,68.925193025
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,72.0,68.2371670572,69.7205745298,68.4306415539,68.8842162614,68.0118036218
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,72.0,67.2506398675,68.4296148629,67.7843085637,68.6403667802,68.0485709713
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,72.0,67.4822045256,66.46127616,67.175985681,68.3112707416,67.0972108965
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,72.0,68.9079836159,67.0621565613,67.8637679705,66.8599705645,66.6651014827
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,74.0,75.7951050888,76.0697018981,76.3861149175,76.7045018495,75.1015380566
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,74.0,76.1287673041,75.3157926619,74.7911778149,75.6045271278,75.3021585396
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,74.0,75.8235490512,74.3493576553,76.0187869821,74.363983314,74.9611926917
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,74.0,74.3743107782,75.3507318992,73.5460207099,75.2175332474,75.2168898043
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,74.0,75.700836197,74.1481149451,74.4712287375,74.2691580106,73.5652258252
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,74.0,74.0967954368,74.1685201851,74.658382384,75.106618944,74.4604553967
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,74.0,73.1974151159,73.8092190378,73.1007145863,73.8331554906,73.9112654966
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,74.0,71.5988396956,73.5825099728,73.2242334723,72.9623195205,73.1096764945
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,74.0,73.5208063328,73.1738932983,72.7405810438,72.1975264078,71.7599923795
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,74.0,72.2681731061,72.6562483766,71.7821902057,71.3572966207,73.2236326604
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,74.0,72.7252810377,71.2085650801,72.6546912028,72.0911331242,71.9340879564
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,74.0,71.6935129485,71.7808572976,70.7922570953,72.3790767792,72.587360883
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,74.0,71.6973230685,71.2950763817,71.6509513489,70.761720018,71.8309891915
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,76.0,79.3449338734,78.5959296995,78.3090468715,78.9373221128,78.9684858843
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,76.0,78.745110101,78.5915904891,79.3086619636,79.0342531037,79.6763269419
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,76.0,78.6001939097,77.4829258838,77.442388882,77.5912168175,77.9216825627
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,76.0,78.5134777766,77.995212653,78.9305646023,78.1535848281,78.5684508363
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,76.0,78.7289320943,77.2028614457,78.4949991548,77.0541367602,78.3335465936
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,76.0,77.3188365665,76.9913093319,78.6268104615,77.7770752375,76.6099884874
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,76.0,76.7040217047,76.4508497641,76.8411749232,77.4145556408,76.8469718213
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,76.0,76.2750479928,76.2088514897,77.1378348111,77.6363703171,75.824107836
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,76.0,76.2759043202,76.8789998765,75.2426929103,76.3513655528,75.3113495866
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,76.0,77.0110764471,75.9159264101,75.7937946832,76.0019397792,75.9456030302
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,76.0,76.6700383982,76.8968260712,76.2626091023,76.0145867501,74.8621039592
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,76.0,76.135357859,75.4431751507,75.6071136462,75.7202513844,77.188087141
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,76.0,74.4259791687,75.3527824234,74.6304692088,76.3340205974,76.3926765371
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,78.0,81.942712286,82.5314129814,81.7193786261,81.3652563473,81.9597479048
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,78.0,82.0371818158,81.4953955452,81.5379783854,81.0849975256,82.0375420676
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,78.0,81.6666440072,81.8672510822,81.3941401132,81.2435690178,81.4538472736
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,78.0,80.8878903675,82.1597758542,80.8620510039,81.3227031436,81.3845585693
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,78.0,81.1890480092,81.1764077218,80.5448082053,81.108298989,80.8566255529
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,78.0,79.9839494452,80.1932116278,80.9180159566,80.9845565635,81.5397710269
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,78.0,80.6935498882,80.2533676393,80.282785517,80.1111493522,79.1596146043
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,78.0,79.3356008832,80.4895374059,80.0192623131,78.7774704036,80.2905617269
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,78.0,79.8202164275,79.4410384287,78.7916077401,79.5726712386,79.5042497201
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,78.0,79.57448655,79.2782237975,79.3730966854,78.4901615527,79.4941181265
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,78.0,77.9791919169,79.3872836735,78.1355666705,78.4211415294,79.7080279712
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,78.0,78.978966861,78.9844081395,78.970952989,79.2422828452,78.8971400428
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,78.0,79.3979170032,78.7958820707,78.8749149231,78.3315279747,78.8152543873
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,80.0,83.8163386336,85.1787329947,85.1238606011,84.5660115524,84.8018134534
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,80.0,84.7927598945,85.361322575,84.2034805388,84.6990105727,84.6992162891
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,80.0,84.430763359,85.062901696,84.6010051026,83.7176500398,83.4171010775
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,80.0,84.2493354579,83.8816334395,83.4416475301,83.4385402394,84.0095911327
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,80.0,83.0521931365,83.7877460693,83.2746482367,83.8842534988,83.9483448231
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,80.0,82.7839656684,83.0828388374,83.8503182411,83.8290477643,83.4955556036
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,80.0,83.3105606318,83.108732452,82.2009590225,83.2021416473,83.0519293359
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,80.0,82.9576423552,82.5341374685,83.2354139247,83.1046583091,82.3591972222
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,80.0,83.2383293673,82.6739137594,82.4564934253,82.8034677904,82.8780538715
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,80.0,81.7817405511,82.8134047994,82.3636511889,82.8579549275,83.5381091598
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,80.0,81.8143466643,82.7775938222,82.0520424469,82.4426804341,82.3829075367
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,80.0,82.1058848517,82.7700045177,81.3765201396,80.943014473,81.0030617856
500.0,5.0,3.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,80.0,81.4493767278,82.1002647,81.852687432,82.2374357364,81.4383031374
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,64.0,80.9259013737,81.7471824501,82.3392687041,82.0071421717,81.4869217641
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,64.0,81.616004948,80.8504866134,81.0288618878,81.6627652442,81.442496226
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,64.0,80.8102395444,80.5008911875,81.1815970673,80.9921710718,81.154032596
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,64.0,80.0656036541,80.7683074876,79.5192247881,80.9741345252,79.5859460413
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,64.0,79.8585898158,80.5351460718,80.7180737981,80.1337664552,80.4155718711
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,64.0,80.3043336411,79.3511619777,80.1729051769,80.197745423,79.8506718437
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,64.0,78.8956433066,79.8594273329,80.381050621,78.8433013475,79.6950225232
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,64.0,79.0723228101,78.7879996311,78.8134843742,79.3107950312,79.6865165656
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,64.0,79.7952176108,78.6716555324,78.5987017658,79.4356276214,80.1401047425
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,64.0,78.9060023433,78.9465639175,78.4372360265,78.42303872,79.2291666331
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,64.0,79.4539415703,78.443175193,78.826279272,78.2761666535,78.6093175432
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,64.0,78.1709576442,78.1240893504,78.2048528047,78.9343674717,77.5635477235
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,64.0,78.9426434405,77.9153930146,78.4767462607,78.4072070348,77.6748269396
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,66.0,84.562030234,84.0443694937,84.8539139179,84.6754418504,84.4836933092
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,66.0,83.808704325,84.1905412832,84.2773976875,84.0494334115,84.9195251707
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,66.0,83.2538842968,84.4314509191,84.2362338473,83.9471500489,84.2359401175
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,66.0,84.1668581366,84.105599526,84.6350389787,83.6680855935,83.8243379911
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,66.0,83.5040848705,83.8132103701,83.3354219389,84.0804430217,84.0436501223
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,66.0,83.4138527606,83.5070821704,83.1339277042,83.4964378299,83.6491567138
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,66.0,83.3372927998,83.0593501838,82.8532978427,83.2286118211,83.1027518312
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,66.0,82.7381562928,82.4304683367,83.3693727956,82.836193018,82.7456550169
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,66.0,82.9344880582,82.4373945783,82.8130973257,82.5899407099,83.1437697281
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,66.0,82.2489842,82.3654891135,82.692189203,82.6856606991,82.1548841469
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,66.0,82.2778000474,82.0473190983,81.9293010639,82.7622969319,82.237807278
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,66.0,82.017764255,82.3583540005,82.1432757001,81.3406286101,82.8423934662
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,330.0,100.0,66.0,81.5055306105,82.0941269538,81.4665192671,81.770251246,82.9713882657
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,270.0,100.0,68.0,87.9296604969,87.5720437015,87.3463608312,87.4248364457,87.60935668
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,275.0,100.0,68.0,86.7701201661,86.8348204796,87.0335002559,87.1233444011,87.0766339429
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,280.0,100.0,68.0,86.8308773454,87.1735573302,87.504888886,86.5505715347,87.5816494151
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,285.0,100.0,68.0,86.9290707888,86.9866070012,87.0284283589,86.5381218757,86.9338116828
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,290.0,100.0,68.0,86.4802964548,86.5541267085,86.1242598952,86.8643569837,86.7627506189
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,295.0,100.0,68.0,86.5589757046,86.8604601629,86.5266504635,86.7101222875,86.4992772221
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,300.0,100.0,68.0,85.9183112253,86.6856915963,86.4960309241,86.056967746,86.0698454357
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,305.0,100.0,68.0,86.4665414731,86.0739264619,85.6734983134,85.9320404144,86.1418223939
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,310.0,100.0,68.0,85.7284393327,85.158199399,85.6092250623,84.7467010267,85.9033225507
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,315.0,100.0,68.0,85.689137671,86.3278729136,85.8075856591,86.105440487,86.0187706521
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,320.0,100.0,68.0,85.4680271841,85.4254478409,85.4511257982,85.6394969756,85.0505735157
500.0,5.0,4.0,0.5,2.0,-3.5,0.5,0.0,325.0,100.0,68.0,84.9395820634,84.8673841369,86.0888558442,84.9796914385,85.6276666395
