n,k,alpha/beta,alpha/beta SD,d,d_shift,d_sd,n0,max_d,dose_of_interest,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCP_mean,TCP_sd
100,20,2.5,2,2,3,0,200,100,64,89.13558946,85.85447231,85.85447231,83.33389301,83.33389301,85.98009458,85.98009458,80.94466454,80.94466454,83.98455826,83.98455826,87.17694588,87.17694588,83.87130501,83.87130501,83.30694663,83.30694663,86.63084479,86.63084479,85.48782915,85.48782915,82.70100638,82.70100638,80.14951156,80.14951156,85.469451,85.469451,83.04652983,83.04652983,81.64695258,81.64695258,83.90515239,83.90515239,82.13243682,82.13243682,82.16010208,82.16010208,84.15115913,84.15115913,82.49108247,83.88735959,2.036654534
100,20,2.5,2,2,3,0,200,100,66,82.49108247,86.76062255,86.76062255,84.96608555,84.96608555,83.84298343,83.84298343,86.45002935,86.45002935,88.85757306,88.85757306,86.83266832,86.83266832,90.15452575,90.15452575,83.85352589,83.85352589,85.26018984,85.26018984,88.39225334,88.39225334,85.33984079,85.33984079,87.27395552,87.27395552,84.68008046,84.68008046,86.18363352,86.18363352,86.35072118,86.35072118,86.0931897,86.0931897,84.77498032,84.77498032,84.07475497,84.07475497,85.45475734,85.45475734,84.42744139,85.95278164,1.736641816
100,20,2.5,2,2,3,0,200,100,68,84.42744139,88.6720692,88.6720692,85.90087552,85.90087552,87.56882838,87.56882838,85.99530663,85.99530663,88.36741734,88.36741734,86.45361046,86.45361046,85.32391561,85.32391561,88.29997322,88.29997322,86.77011285,86.77011285,87.27912057,87.27912057,88.07481419,88.07481419,90.59923056,90.59923056,88.17673986,88.17673986,84.27174754,84.27174754,88.09569533,88.09569533,88.2151692,88.2151692,86.81211821,86.81211821,88.10694623,88.10694623,88.53261821,88.53261821,90.55207631,87.4503034,1.531696245
100,20,2.5,2,2,3,0,200,100,70,90.55207631,89.63622154,89.63622154,88.06765831,88.06765831,89.39149139,89.39149139,87.85894146,87.85894146,89.51511058,89.51511058,88.73947315,88.73947315,90.66861511,90.66861511,90.0692706,90.0692706,88.72118881,88.72118881,92.0202375,92.0202375,88.69930021,88.69930021,89.34689702,89.34689702,88.5716576,88.5716576,91.5036598,91.5036598,86.68679779,86.68679779,88.39306224,88.39306224,91.23666029,91.23666029,89.97781493,89.97781493,89.50758171,89.50758171,88.24114275,89.40041248,1.285957889
100,20,2.5,2,2,3,0,200,100,72,88.24114275,91.74720759,91.74720759,91.98328797,91.98328797,89.5667963,89.5667963,90.55514325,90.55514325,88.9703249,88.9703249,90.20380099,90.20380099,88.94535135,88.94535135,90.41903272,90.41903272,89.87221618,89.87221618,89.02892488,89.02892488,90.2744595,90.2744595,93.01806822,93.01806822,92.96155438,92.96155438,89.06973,89.06973,91.15768046,91.15768046,89.14253087,89.14253087,92.65114223,92.65114223,90.20243921,90.20243921,88.47843971,88.47843971,92.82999201,90.43918491,1.462958438
100,20,2.5,2,2,3,0,200,100,74,92.82999201,93.86984864,93.86984864,92.3085472,92.3085472,93.95191419,93.95191419,94.21905803,94.21905803,90.01200471,90.01200471,91.10312488,91.10312488,90.72061288,90.72061288,91.62065902,91.62065902,93.37572973,93.37572973,93.25542572,93.25542572,94.29909755,94.29909755,92.44663358,92.44663358,94.5790218,94.5790218,92.38210098,92.38210098,92.09207105,92.09207105,90.39143121,90.39143121,90.22872713,90.22872713,91.79027277,91.79027277,93.16946737,93.16946737,92.2537808,92.41788174,1.390027629
100,20,2.5,2,2,3,0,200,100,76,92.2537808,94.66307353,94.66307353,92.51747206,92.51747206,94.26987749,94.26987749,93.9577584,93.9577584,92.76956443,92.76956443,92.45414799,92.45414799,92.92470694,92.92470694,94.47697358,94.47697358,94.39874375,94.39874375,91.77436394,91.77436394,93.84537888,93.84537888,94.28577405,94.28577405,94.88163827,94.88163827,93.189714,93.189714,93.63745592,93.63745592,93.86779267,93.86779267,94.19854923,94.19854923,93.70136171,93.70136171,93.0423316,93.0423316,93.55537951,93.58806293,0.838919933
100,20,2.5,2,2,3,0,200,100,78,93.55537951,95.24871035,95.24871035,95.01534212,95.01534212,95.10899433,95.10899433,95.52951177,95.52951177,94.27742024,94.27742024,95.3438238,95.3438238,94.62058555,94.62058555,93.92169721,93.92169721,94.47312044,94.47312044,94.00839804,94.00839804,93.65533293,93.65533293,94.25462747,94.25462747,95.82632958,95.82632958,93.66785838,93.66785838,93.40517858,93.40517858,94.6266438,94.6266438,93.34711992,93.34711992,95.65527499,95.65527499,94.12571823,94.12571823,94.41446359,94.50483047,0.751765964
100,20,2.5,2,2,3,0,200,100,80,94.41446359,95.67642458,95.67642458,94.47939775,94.47939775,94.07566145,94.07566145,95.20016447,95.20016447,95.21694435,95.21694435,95.4711658,95.4711658,94.98902777,94.98902777,95.40117039,95.40117039,93.31275733,93.31275733,96.05757774,96.05757774,94.04297005,94.04297005,95.88595614,95.88595614,95.47715751,95.47715751,94.1404407,94.1404407,96.87693544,96.87693544,94.40126424,94.40126424,93.22890753,93.22890753,95.72190012,95.72190012,94.15609611,94.15609611,96.44541164,94.96209285,0.951958961
100,20,3,2,2,3,0,200,100,64,96.44541164,91.16106202,91.16106202,90.85615968,90.85615968,91.35907619,91.35907619,92.03504057,92.03504057,91.25297618,91.25297618,92.80897069,92.80897069,92.8447584,92.8447584,88.97215775,88.97215775,91.22702287,91.22702287,91.53046039,91.53046039,89.80429002,89.80429002,89.51217231,89.51217231,89.27979224,89.27979224,92.00609513,92.00609513,90.54926153,90.54926153,92.18556132,92.18556132,90.32182671,90.32182671,90.10100224,90.10100224,89.26851739,89.26851739,91.31332276,91.04777854,1.427422524
100,20,3,2,2,3,0,200,100,66,91.31332276,92.70993385,92.70993385,92.6036262,92.6036262,91.43290712,91.43290712,91.88323069,91.88323069,89.00002298,89.00002298,92.29358722,92.29358722,94.20928418,94.20928418,90.65246232,90.65246232,94.04186803,94.04186803,93.28409824,93.28409824,91.08370161,91.08370161,92.64940954,92.64940954,91.79890852,91.79890852,92.90323855,92.90323855,92.14171624,92.14171624,91.66599678,91.66599678,89.2765323,89.2765323,91.04860453,91.04860453,94.50242467,94.50242467,91.32365001,92.025002,1.415810412
100,20,3,2,2,3,0,200,100,68,91.32365001,92.44704976,92.44704976,93.73218256,93.73218256,94.50912146,94.50912146,95.36728201,95.36728201,93.45880264,93.45880264,94.107101,94.107101,91.89300228,91.89300228,94.12315846,94.12315846,94.39910353,94.39910353,91.967933,91.967933,94.11201601,94.11201601,93.27882899,93.27882899,93.90009625,93.90009625,92.62190385,92.62190385,94.26712988,94.26712988,94.02017307,94.02017307,92.16827162,92.16827162,93.94852991,93.94852991,94.0717454,94.0717454,95.87944964,93.59974907,1.041146669
100,20,3,2,2,3,0,200,100,70,95.87944964,94.73492759,94.73492759,93.2676149,93.2676149,95.08506244,95.08506244,93.58843803,93.58843803,94.59525234,94.59525234,94.58006914,94.58006914,95.04336222,95.04336222,95.38485036,95.38485036,95.71268267,95.71268267,93.62530235,93.62530235,95.27958861,95.27958861,94.95181053,94.95181053,94.74605837,94.74605837,95.52528699,95.52528699,95.09733002,95.09733002,95.33141674,95.33141674,94.14701696,94.14701696,94.03297735,94.03297735,94.59005059,94.59005059,94.48042633,94.72495181,0.683325607
100,20,3,2,2,3,0,200,100,72,94.48042633,95.56751272,95.56751272,94.30059136,94.30059136,94.20534821,94.20534821,94.66710144,94.66710144,95.8458584,95.8458584,95.96491723,95.96491723,96.16195195,96.16195195,95.97578535,95.97578535,95.008921,95.008921,96.14060557,96.14060557,96.5706176,96.5706176,96.38756189,96.38756189,95.70557233,95.70557233,97.19905782,97.19905782,96.31821231,96.31821231,95.01470785,95.01470785,94.61346936,94.61346936,94.32497248,94.32497248,96.08027485,96.08027485,94.58428798,95.52926984,0.856098714
100,20,3,2,2,3,0,200,100,74,94.58428798,95.07837921,95.07837921,96.27660476,96.27660476,95.23401617,95.23401617,96.29641318,96.29641318,95.29753324,95.29753324,95.98693915,95.98693915,96.63521723,96.63521723,96.98443518,96.98443518,95.8919512,95.8919512,96.7393344,96.7393344,96.67076767,96.67076767,96.44575483,96.44575483,96.01963226,96.01963226,96.48620743,96.48620743,95.23923095,95.23923095,95.4604984,95.4604984,96.34760788,96.34760788,94.85930507,94.85930507,96.52792097,96.52792097,96.4891714,96.00072394,0.655848029
100,20,3,2,2,3,0,200,100,76,96.4891714,96.38948799,96.38948799,96.71834176,96.71834176,96.31147899,96.31147899,95.788457,95.788457,97.04309114,97.04309114,96.90052772,96.90052772,96.07308735,96.07308735,97.10362698,97.10362698,95.23595455,95.23595455,96.96298337,96.96298337,96.78911922,96.78911922,97.54765829,97.54765829,97.37037057,97.37037057,96.49226093,96.49226093,96.18703323,96.18703323,97.81584611,97.81584611,96.45047557,96.45047557,96.72155035,96.72155035,95.44041387,95.44041387,96.88198185,96.60136708,0.641319903
100,20,3,2,2,3,0,200,100,78,96.88198185,97.59827431,97.59827431,97.74943798,97.74943798,96.81322155,96.81322155,97.63702113,97.63702113,96.29240009,96.29240009,96.4938839,96.4938839,98.1842161,98.1842161,97.00051691,97.00051691,97.44589026,97.44589026,97.27399349,97.27399349,97.89878265,97.89878265,98.04324638,98.04324638,96.87716133,96.87716133,97.55392634,97.55392634,97.44597643,97.44597643,98.37952409,98.37952409,96.84295318,96.84295318,98.23242717,98.23242717,97.39192928,97.39192928,96.93870778,97.40325637,0.573024323
100,20,3,2,2,3,0,200,100,80,96.93870778,97.79046911,97.79046911,98.08804544,98.08804544,97.03668843,97.03668843,98.2147971,98.2147971,97.50204669,97.50204669,97.27220181,97.27220181,97.04909807,97.04909807,97.49539765,97.49539765,96.93008798,96.93008798,97.89846616,97.89846616,98.18193558,98.18193558,97.3918452,97.3918452,98.33135681,98.33135681,97.60249085,97.60249085,97.75193445,97.75193445,98.16183043,98.16183043,97.15868642,97.15868642,97.63237028,97.63237028,98.34886086,98.34886086,97.17317968,97.64472765,0.459403949
100,20,3.5,2,2,3,0,200,100,64,97.17317968,95.14316582,95.14316582,95.50678031,95.50678031,95.73401342,95.73401342,96.31842115,96.31842115,96.08951892,96.08951892,95.69577298,95.69577298,94.97969275,94.97969275,94.99404008,94.99404008,96.92101181,96.92101181,93.42066691,93.42066691,96.30108975,96.30108975,96.18918826,96.18918826,95.48087446,95.48087446,93.49323225,93.49323225,95.57507511,95.57507511,94.21966166,94.21966166,94.75926169,94.75926169,96.09322252,96.09322252,93.56450105,93.56450105,96.41279025,95.36360879,1.024392676
100,20,3.5,2,2,3,0,200,100,66,96.41279025,96.93390023,96.93390023,96.22832351,96.22832351,96.18463766,96.18463766,96.14347843,96.14347843,95.35127623,95.35127623,94.76153603,94.76153603,97.51408697,97.51408697,97.05187825,97.05187825,95.68019847,95.68019847,95.92785454,95.92785454,95.59966943,95.59966943,93.58604578,93.58604578,96.86947785,96.86947785,95.55181223,95.55181223,96.35898366,96.35898366,96.85881542,96.85881542,95.24514698,95.24514698,96.91586615,96.91586615,96.28040625,96.28040625,95.42910252,96.04821702,0.892738473
100,20,3.5,2,2,3,0,200,100,68,95.42910252,95.98212699,95.98212699,96.86544765,96.86544765,95.9338921,95.9338921,97.18482362,97.18482362,96.84070312,96.84070312,96.54630169,96.54630169,96.64305331,96.64305331,96.48405826,96.48405826,96.43248507,96.43248507,95.77408566,95.77408566,95.94623261,95.94623261,95.45528806,95.45528806,97.14113293,97.14113293,97.58434556,97.58434556,97.20468091,97.20468091,97.34992331,97.34992331,96.7379898,96.7379898,96.74800654,96.74800654,97.20551325,97.20551325,96.88771594,96.61092498,0.595143699
100,20,3.5,2,2,3,0,200,100,70,96.88771594,97.80765333,97.80765333,98.04442273,98.04442273,97.66273095,97.66273095,98.15558936,98.15558936,97.41810929,97.41810929,98.32653355,98.32653355,98.03577714,98.03577714,96.99043144,96.99043144,97.40274254,97.40274254,98.15897415,98.15897415,97.16975882,97.16975882,96.32946858,96.32946858,97.23833698,97.23833698,97.45905697,97.45905697,96.12273078,96.12273078,97.37471988,97.37471988,97.33925682,97.33925682,97.71801282,97.71801282,96.19174844,96.19174844,97.50024225,97.40700168,0.624054776
100,20,3.5,2,2,3,0,200,100,72,97.50024225,97.26178661,97.26178661,97.93300031,97.93300031,98.06341277,98.06341277,96.7878409,96.7878409,97.23420808,97.23420808,97.42300924,97.42300924,97.6490032,97.6490032,98.00494503,98.00494503,98.20680272,98.20680272,97.74946492,97.74946492,97.62297208,97.62297208,98.1862227,98.1862227,98.37317943,98.37317943,98.0304231,98.0304231,98.41021536,98.41021536,97.82852068,97.82852068,97.44946359,97.44946359,98.0829276,98.0829276,98.22876372,98.22876372,97.28997456,97.79606352,0.423854776
100,20,3.5,2,2,3,0,200,100,74,97.28997456,98.17156955,98.17156955,97.69886236,97.69886236,98.92997752,98.92997752,98.6857224,98.6857224,98.11684865,98.11684865,98.20360168,98.20360168,98.00338337,98.00338337,98.41150477,98.41150477,97.71373491,97.71373491,98.15477603,98.15477603,97.77065907,97.77065907,98.03474936,98.03474936,98.0555627,98.0555627,98.44569854,98.44569854,98.4883776,98.4883776,98.45578652,98.45578652,98.48136739,98.48136739,98.25088439,98.25088439,98.50947171,98.50947171,97.15902597,98.19035194,0.38226779
100,20,3.5,2,2,3,0,200,100,76,97.15902597,98.94160581,98.94160581,98.63913238,98.63913238,98.71486941,98.71486941,98.36757626,98.36757626,98.45047897,98.45047897,99.05393199,99.05393199,98.12110889,98.12110889,98.78381416,98.78381416,98.31140224,98.31140224,98.2823955,98.2823955,99.12277881,99.12277881,98.49810782,98.49810782,98.63768253,98.63768253,98.53966385,98.53966385,98.59934652,98.59934652,98.96078099,98.96078099,98.16514728,98.16514728,98.27377904,98.27377904,98.01594568,98.01594568,98.55638279,98.51686263,0.375339569
100,20,3.5,2,2,3,0,200,100,78,98.55638279,98.74603906,98.74603906,99.01623736,99.01623736,99.21835162,99.21835162,98.91826903,98.91826903,98.76543824,98.76543824,98.78900567,98.78900567,98.8733777,98.8733777,98.77131547,98.77131547,98.30805025,98.30805025,98.74252224,98.74252224,98.74543932,98.74543932,98.59863193,98.59863193,99.40608197,99.40608197,98.37096598,98.37096598,98.43872258,98.43872258,99.27861578,99.27861578,98.91206996,98.91206996,98.37321027,98.37321027,99.08004076,99.08004076,98.91405272,98.80438015,0.296223704
100,20,3.5,2,2,3,0,200,100,80,98.91405272,99.27071877,99.27071877,99.0476295,99.0476295,98.79679492,98.79679492,99.11092983,99.11092983,98.64084057,98.64084057,99.13527808,99.13527808,98.92834091,98.92834091,98.79608523,98.79608523,99.28002091,99.28002091,99.11149319,99.11149319,99.00942665,99.00942665,99.67358641,99.67358641,98.99659923,98.99659923,99.01700661,99.01700661,99.37158202,99.37158202,99.33894716,99.33894716,98.99125628,98.99125628,99.29723178,99.29723178,99.14042564,99.14042564,99.48984753,99.10780719,0.236689617
100,20,4,2,2,3,0,200,100,64,99.48984753,98.2732652,98.2732652,97.85692332,97.85692332,98.07679695,98.07679695,98.08836528,98.08836528,96.45053727,96.45053727,98.33763106,98.33763106,97.34974054,97.34974054,98.03623452,98.03623452,97.57143861,97.57143861,98.91717237,98.91717237,96.90737343,96.90737343,98.28087044,98.28087044,98.2379868,98.2379868,97.4844269,97.4844269,96.47618036,96.47618036,97.3256924,97.3256924,97.51356323,97.51356323,98.15575133,98.15575133,98.29613458,98.29613458,97.43908817,97.80502762,0.681909686
100,20,4,2,2,3,0,200,100,66,97.43908817,97.39290744,97.39290744,98.44133868,98.44133868,98.27019711,98.27019711,98.55680225,98.55680225,98.05669308,98.05669308,98.12836253,98.12836253,98.59337898,98.59337898,98.61588182,98.61588182,97.98220416,97.98220416,97.81243799,97.81243799,98.27686792,98.27686792,98.45662932,98.45662932,97.52678448,97.52678448,98.6130621,98.6130621,97.87753734,97.87753734,98.74881698,98.74881698,98.3543111,98.3543111,97.62728334,97.62728334,97.77147541,97.77147541,98.44552084,98.15226383,0.406398109
100,20,4,2,2,3,0,200,100,68,98.44552084,99.05291712,99.05291712,98.02200294,98.02200294,98.57374355,98.57374355,98.41014283,98.41014283,97.61165701,97.61165701,98.28078747,98.28078747,98.85348759,98.85348759,98.61307839,98.61307839,97.85170488,97.85170488,98.45705841,98.45705841,98.72753687,98.72753687,98.21729773,98.21729773,98.47666696,98.47666696,98.20635164,98.20635164,98.22257084,98.22257084,98.695994,98.695994,98.65497367,98.65497367,98.62677783,98.62677783,98.70113502,98.70113502,97.80230379,98.41898985,0.351625009
100,20,4,2,2,3,0,200,100,70,97.80230379,98.80108524,98.80108524,99.04819769,99.04819769,98.5531929,98.5531929,98.70509423,98.70509423,98.88694593,98.88694593,99.05723027,99.05723027,98.65737497,98.65737497,98.29114126,98.29114126,98.77976066,98.77976066,99.06309682,99.06309682,98.93209879,98.93209879,99.0763049,99.0763049,98.77839767,98.77839767,98.60263796,98.60263796,98.35524783,98.35524783,99.17386873,99.17386873,98.34797587,98.34797587,98.87625105,98.87625105,98.14883026,98.14883026,98.7606932,98.72081158,0.318761068
100,20,4,2,2,3,0,200,100,72,98.7606932,99.21280598,99.21280598,99.27330919,99.27330919,99.0489614,99.0489614,98.93399874,98.93399874,98.87694751,98.87694751,99.11682874,99.11682874,99.06168203,99.06168203,98.73043155,98.73043155,99.07569961,99.07569961,99.10394746,99.10394746,99.05408429,99.05408429,98.79076102,98.79076102,99.24368054,99.24368054,99.15414952,99.15414952,99.2915389,99.2915389,98.34052196,98.34052196,98.11844469,98.11844469,98.96924241,98.96924241,99.37553957,99.37553957,98.82662983,98.97831183,0.304274641
100,20,4,2,2,3,0,200,100,74,98.82662983,99.27881131,99.27881131,99.25560237,99.25560237,99.1727484,99.1727484,99.21505923,99.21505923,99.45205907,99.45205907,98.72967926,98.72967926,98.73477108,98.73477108,99.18439093,99.18439093,99.02267246,99.02267246,99.43135458,99.43135458,99.51571442,99.51571442,98.90416141,98.90416141,99.24898462,99.24898462,99.19205583,99.19205583,99.11683355,99.11683355,99.08666003,99.08666003,99.14489713,99.14489713,99.23277588,99.23277588,99.34698294,99.34698294,99.12475674,99.16209539,0.209235909
100,20,4,2,2,3,0,200,100,76,99.12475674,99.51007343,99.51007343,99.36295127,99.36295127,99.3667307,99.3667307,99.47873469,99.47873469,99.54118168,99.54118168,99.58377112,99.58377112,99.5186589,99.5186589,99.43383821,99.43383821,99.2687375,99.2687375,98.93219256,98.93219256,98.72263095,98.72263095,99.6398743,99.6398743,99.39145729,99.39145729,99.28032201,99.28032201,99.06943791,99.06943791,99.40832923,99.40832923,99.60661974,99.60661974,99.40495378,99.40495378,99.49015766,99.49015766,99.62749359,99.3693389,0.230401945
100,20,4,2,2,3,0,200,100,78,99.62749359,99.50957538,99.50957538,99.54632196,99.54632196,99.63356609,99.63356609,99.35933158,99.35933158,99.48804292,99.48804292,99.50634,99.50634,99.72325493,99.72325493,99.52708254,99.52708254,99.49986696,99.49986696,99.50387834,99.50387834,99.50471439,99.50471439,99.61579896,99.61579896,99.60414379,99.60414379,99.42123583,99.42123583,99.53939375,99.53939375,99.55689026,99.55689026,99.71858773,99.71858773,99.64228561,99.64228561,99.36347304,99.36347304,99.55036485,99.54263566,0.096336419
100,20,4,2,2,3,0,200,100,80,99.55036485,99.67048509,99.67048509,99.40310805,99.40310805,99.74166821,99.74166821,99.78759155,99.78759155,99.61727635,99.61727635,99.22052184,99.22052184,99.60547128,99.60547128,99.66276505,99.66276505,99.75096406,99.75096406,99.48540372,99.48540372,99.65533052,99.65533052,99.61880937,99.61880937,99.63333427,99.63333427,99.60280646,99.60280646,99.58580794,99.58580794,99.7387043,99.7387043,99.46494994,99.46494994,99.7497963,99.7497963,99.67507255,99.67507255,99.7455889,99.61589219,0.134211707
100,20,1,2,2,4,0,200,100,64,99.7455889,40.43725627,40.43725627,33.52143224,33.52143224,40.99168532,40.99168532,39.92220041,39.92220041,37.33204032,37.33204032,38.77811234,38.77811234,41.40465097,41.40465097,38.75619979,38.75619979,36.76406698,36.76406698,44.4446437,44.4446437,39.85637692,39.85637692,40.74218899,40.74218899,38.29002456,38.29002456,38.78094349,38.78094349,42.27990811,42.27990811,38.95723504,38.95723504,43.90487974,43.90487974,34.88627655,34.88627655,39.32186628,39.32186628,35.78266564,40.85680576,9.791866833
100,20,1,2,2,4,0,200,100,66,35.78266564,45.29353891,45.29353891,51.54803058,51.54803058,52.6257462,52.6257462,45.13963754,45.13963754,43.54336161,43.54336161,46.15867715,46.15867715,37.97343056,37.97343056,40.1532972,40.1532972,41.99625254,41.99625254,44.42877418,44.42877418,49.63777721,49.63777721,41.53578401,41.53578401,50.60759013,50.60759013,42.5676745,42.5676745,42.53934308,42.53934308,49.25339409,49.25339409,42.47156942,42.47156942,41.33664295,41.33664295,45.0948939,45.0948939,49.27804855,44.82178864,4.199079569
100,20,1,2,2,4,0,200,100,68,49.27804855,51.05556336,51.05556336,50.19868951,50.19868951,56.81428443,56.81428443,47.02313235,47.02313235,52.40034295,52.40034295,51.12276594,51.12276594,48.73974679,48.73974679,45.16225056,45.16225056,48.43867463,48.43867463,49.25755943,49.25755943,45.98087587,45.98087587,46.4757584,46.4757584,46.45650308,46.45650308,47.79209104,47.79209104,50.147959,50.147959,44.8699451,44.8699451,46.68184339,46.68184339,47.57166932,47.57166932,48.96510609,48.96510609,45.59523202,48.62957008,2.776467044
100,20,1,2,2,4,0,200,100,70,45.59523202,51.5052776,51.5052776,51.65125667,51.65125667,48.33835084,48.33835084,53.51547513,53.51547513,48.74858423,48.74858423,51.80918041,51.80918041,47.9629204,47.9629204,50.49930451,50.49930451,46.68423704,46.68423704,47.00351013,47.00351013,52.00031009,52.00031009,52.06151167,52.06151167,51.19673146,51.19673146,48.58756276,48.58756276,53.25139522,53.25139522,52.90918698,52.90918698,50.96513217,50.96513217,51.70431598,51.70431598,48.02260729,48.02260729,52.34591197,50.36937113,2.208018498
100,20,1,2,2,4,0,200,100,72,52.34591197,58.4347753,58.4347753,57.16950343,57.16950343,60.64366705,60.64366705,55.40613167,55.40613167,56.78318069,56.78318069,55.83802916,55.83802916,57.71684689,57.71684689,60.19521895,60.19521895,58.46057328,58.46057328,52.89759618,52.89759618,60.98280261,60.98280261,55.4958681,55.4958681,58.29666929,58.29666929,54.42570673,54.42570673,54.77814368,54.77814368,49.44907931,49.44907931,56.47597515,56.47597515,57.92104861,57.92104861,57.73337657,57.73337657,56.06153839,56.66539589,2.720902635
100,20,1,2,2,4,0,200,100,74,56.06153839,64.20947691,64.20947691,56.04905668,56.04905668,63.574332,63.574332,62.70307677,62.70307677,65.5853745,65.5853745,61.90889429,61.90889429,58.48217814,58.48217814,60.8991116,60.8991116,61.72124687,61.72124687,60.26384879,60.26384879,62.29493701,62.29493701,56.85844786,56.85844786,62.42353403,62.42353403,60.50139086,60.50139086,58.43145578,58.43145578,60.83776041,60.83776041,60.75345262,60.75345262,59.52546022,59.52546022,57.97114005,57.97114005,63.14135542,60.72978112,2.507662336
100,20,1,2,2,4,0,200,100,76,63.14135542,65.08059528,65.08059528,62.42282079,62.42282079,61.61341319,61.61341319,62.03849871,62.03849871,69.04773389,69.04773389,64.03127592,64.03127592,58.49036074,58.49036074,61.2460812,61.2460812,59.39901483,59.39901483,63.2070559,63.2070559,61.55241317,61.55241317,65.3667903,65.3667903,61.39408415,61.39408415,60.71361312,60.71361312,64.15553216,64.15553216,61.38112184,61.38112184,65.71040633,65.71040633,66.91711998,66.91711998,62.5573155,62.5573155,63.37560721,62.97918642,2.489864483
100,20,1,2,2,4,0,200,100,78,63.37560721,63.70310718,63.70310718,70.12415919,70.12415919,64.3451761,64.3451761,66.30825832,66.30825832,68.52806097,68.52806097,66.94025855,66.94025855,67.71487571,67.71487571,67.90199592,67.90199592,67.35697486,67.35697486,68.80678731,68.80678731,63.43060501,63.43060501,65.78862932,65.78862932,64.40958706,64.40958706,65.90559664,65.90559664,62.45544528,62.45544528,68.44064567,68.44064567,65.13435519,65.13435519,67.36299851,67.36299851,71.37638116,71.37638116,66.23413002,66.54193833,2.296584961
100,20,1,2,2,4,0,200,100,80,66.23413002,76.30622112,76.30622112,69.58939584,69.58939584,70.42217606,70.42217606,68.39619529,68.39619529,67.83836853,67.83836853,68.28165986,68.28165986,69.99114445,69.99114445,73.06974348,73.06974348,74.0644,74.0644,69.44080581,69.44080581,69.68292355,69.68292355,71.30921193,71.30921193,72.91562251,72.91562251,67.88402569,67.88402569,70.96549961,70.96549961,67.41080696,67.41080696,71.68822788,71.68822788,66.39637567,66.39637567,72.61149086,72.61149086,70.94987105,70.34281478,2.518380462
100,20,1.5,2,2,4,0,200,100,64,70.94987105,61.42003368,61.42003368,57.3731076,57.3731076,60.3831107,60.3831107,57.63853675,57.63853675,58.82151815,58.82151815,59.6171996,59.6171996,59.53555002,59.53555002,56.35762797,56.35762797,58.89134421,58.89134421,58.9556887,58.9556887,59.78871298,59.78871298,53.83288878,53.83288878,62.25295934,62.25295934,53.25446168,53.25446168,66.14987895,66.14987895,64.02442787,64.02442787,57.88434649,57.88434649,59.3523949,59.3523949,56.63488882,56.63488882,57.57670148,59.32159817,3.496797364
100,20,1.5,2,2,4,0,200,100,66,57.57670148,62.03109459,62.03109459,60.48220719,60.48220719,57.53823941,57.53823941,61.06280381,61.06280381,64.41247803,64.41247803,64.21610593,64.21610593,62.26028155,62.26028155,61.81573219,61.81573219,64.14255211,64.14255211,59.13430409,59.13430409,62.60014375,62.60014375,60.44453172,60.44453172,58.78609362,58.78609362,60.93638506,60.93638506,66.36558044,66.36558044,64.43933664,64.43933664,61.06503815,61.06503815,63.32828894,63.32828894,55.70027171,55.70027171,66.32531851,61.63562395,2.690551661
100,20,1.5,2,2,4,0,200,100,68,66.32531851,67.01086654,67.01086654,67.17993752,67.17993752,66.97406863,66.97406863,63.39485176,63.39485176,67.30239712,67.30239712,67.57944196,67.57944196,66.63032101,66.63032101,71.26810472,71.26810472,65.27548093,65.27548093,63.07008174,63.07008174,62.63568531,62.63568531,64.847301,64.847301,65.14460476,65.14460476,65.25383543,65.25383543,64.27607554,64.27607554,64.9556345,64.9556345,68.10697868,68.10697868,63.26084545,63.26084545,59.02399355,59.02399355,63.45035137,65.40391705,2.513986255
100,20,1.5,2,2,4,0,200,100,70,63.45035137,73.22097567,73.22097567,71.63904355,71.63904355,71.43050826,71.43050826,67.66814844,67.66814844,65.97571138,65.97571138,69.75001693,69.75001693,74.67319827,74.67319827,66.13615914,66.13615914,68.72605175,68.72605175,71.3534531,71.3534531,74.04114702,74.04114702,69.85969832,69.85969832,69.35668551,69.35668551,70.39635629,70.39635629,67.58183086,67.58183086,69.79078163,69.79078163,66.39416284,66.39416284,70.29443836,70.29443836,74.49639303,74.49639303,68.59526945,69.94037854,2.788448185
100,20,1.5,2,2,4,0,200,100,72,68.59526945,70.8979847,70.8979847,70.74072567,70.74072567,65.36450023,65.36450023,71.1539236,71.1539236,67.93235982,67.93235982,71.56909999,71.56909999,70.49125702,70.49125702,67.24064518,67.24064518,77.25393657,77.25393657,71.26859476,71.26859476,77.35510012,77.35510012,73.80958854,73.80958854,68.92657321,68.92657321,72.90730424,72.90730424,73.00248139,73.00248139,70.05861195,70.05861195,71.40415279,71.40415279,72.19389479,72.19389479,75.46464184,75.46464184,71.05932926,71.44313379,2.972974657
