100.0,20.0,8.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,75.0,39.6745906291,46.0700241429,46.0700241429,37.8034069617,37.8034069617,51.3711672463,51.3711672463,48.1795515039,48.1795515039,39.4401582941,39.4401582941,43.0901129677,43.0901129677,42.515297009,42.515297009,42.6969151174,42.6969151174,47.5606124941,47.5606124941,43.8321755616,43.8321755616,46.0112317544,46.0112317544,52.2528525137,52.2528525137,37.4645306558,37.4645306558,41.9110583008,41.9110583008,39.1344714373,39.1344714373,43.0321058534,43.0321058534,41.8380131894,41.8380131894,46.1891841304,46.1891841304,42.8609237694,42.8609237694,42.4957052426
100.0,20.0,8.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,80.0,42.4957052426,58.1511652193,58.1511652193,57.6485482241,57.6485482241,59.0840368138,59.0840368138,59.0414096288,59.0414096288,49.8219451403,49.8219451403,62.3777229489,62.3777229489,63.3874336146,63.3874336146,55.7271087637,55.7271087637,60.4559752424,60.4559752424,64.2018643716,64.2018643716,53.9765198434,53.9765198434,59.8342005728,59.8342005728,59.9463383451,59.9463383451,62.5786107685,62.5786107685,56.3509489481,56.3509489481,61.6258487482,61.6258487482,59.6499558372,59.6499558372,62.6389006003,62.6389006003,52.9719379137,52.9719379137,62.123975914
100.0,20.0,10.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,70.0,62.123975914,71.2458145292,71.2458145292,71.8732994706,71.8732994706,75.5418046177,75.5418046177,74.0621793358,74.0621793358,73.7597398666,73.7597398666,69.789571239,69.789571239,76.0121366689,76.0121366689,76.3852341548,76.3852341548,74.5708153628,74.5708153628,78.9969586423,78.9969586423,68.01759459,68.01759459,74.6995395451,74.6995395451,69.5830837238,69.5830837238,73.7243566964,73.7243566964,75.3617355912,75.3617355912,72.7802458996,72.7802458996,73.1891424514,73.1891424514,75.2390876811,75.2390876811,70.0673887085,70.0673887085,73.1433051267
100.0,20.0,10.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,75.0,73.1433051267,82.3983810228,82.3983810228,77.1385304395,77.1385304395,79.5082950617,79.5082950617,79.9079819898,79.9079819898,84.614496945,84.614496945,84.4137689389,84.4137689389,79.0464300226,79.0464300226,81.5291753291,81.5291753291,84.5542964007,84.5542964007,79.7687813226,79.7687813226,88.9511645291,88.9511645291,81.7554471351,81.7554471351,80.1378051858,80.1378051858,81.699615532,81.699615532,80.3577012637,80.3577012637,85.1904351333,85.1904351333,81.6876397503,81.6876397503,81.6760027763,81.6760027763,86.8718867609,86.8718867609,78.9835355745
100.0,20.0,10.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,80.0,78.9835355745,90.1070437528,90.1070437528,90.3403662762,90.3403662762,92.4182881811,92.4182881811,90.3923376514,90.3923376514,88.0059106466,88.0059106466,92.3338793998,92.3338793998,91.9169580242,91.9169580242,92.8897669759,92.8897669759,91.1290497889,91.1290497889,91.4066089739,91.4066089739,90.4776032814,90.4776032814,91.3822301025,91.3822301025,90.729138995,90.729138995,90.2639792422,90.2639792422,90.5211292945,90.5211292945,89.5313093471,89.5313093471,90.7265227567,90.7265227567,92.7534187936,92.7534187936,85.9877029904,85.9877029904,91.4605597294
100.0,20.0,12.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,70.0,91.4605597294,95.4689097051,95.4689097051,96.8588440748,96.8588440748,97.453731286,97.453731286,95.6313094488,95.6313094488,96.9520271307,96.9520271307,97.1977095601,97.1977095601,95.7327949022,95.7327949022,95.4381516189,95.4381516189,96.4940598843,96.4940598843,94.9668251392,94.9668251392,94.1605521317,94.1605521317,96.4829505097,96.4829505097,98.1208446469,98.1208446469,96.448885244,96.448885244,94.5620382556,94.5620382556,92.5684642781,92.5684642781,95.4454564679,95.4454564679,97.8192838536,97.8192838536,92.5820060659,92.5820060659,97.2302668663
100.0,20.0,12.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,75.0,97.2302668663,98.9654733931,98.9654733931,99.2797825795,99.2797825795,98.5667710906,98.5667710906,98.2670560082,98.2670560082,98.781558061,98.781558061,98.1129927232,98.1129927232,98.3799229769,98.3799229769,98.024975003,98.024975003,98.3305145255,98.3305145255,97.4422309062,97.4422309062,98.6838195479,98.6838195479,98.9481963616,98.9481963616,98.8780321669,98.8780321669,99.2523006199,99.2523006199,98.2207789788,98.2207789788,98.882726188,98.882726188,97.7680949975,97.7680949975,98.8058382095,98.8058382095,97.2998260609,97.2998260609,98.8271867719
100.0,20.0,12.0,2.0,2.0,-4.0,0.0,1000000000.0,100.0,80.0,98.8271867719,99.572742015,99.572742015,98.6258658229,98.6258658229,99.7881500252,99.7881500252,99.8816781064,99.8816781064,99.5739405957,99.5739405957,99.9123642525,99.9123642525,98.8940881012,98.8940881012,99.8957388886,99.8957388886,99.6774808582,99.6774808582,99.8528705721,99.8528705721,99.4334237078,99.4334237078,99.8547152535,99.8547152535,99.8019932992,99.8019932992,99.7086650411,99.7086650411,99.7922722897,99.7922722897,99.2029327948,99.2029327948,98.7200750716,98.7200750716,99.8842534231,99.8842534231,99.6767024786,99.6767024786,99.707667924
100.0,20.0,8.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,70.0,99.707667924,40.2547963855,40.2547963855,42.2705408761,42.2705408761,44.2620260633,44.2620260633,38.1354769149,38.1354769149,41.3421850945,41.3421850945,39.3846682282,39.3846682282,35.16773862,35.16773862,33.6670792223,33.6670792223,33.2847922781,33.2847922781,43.2062399193,43.2062399193,31.3654273386,31.3654273386,41.3219464741,41.3219464741,43.619238199,43.619238199,38.7931545098,38.7931545098,32.2531569923,32.2531569923,29.6787102308,29.6787102308,35.6170147482,35.6170147482,32.8317018144,32.8317018144,28.6073129567,28.6073129567,29.8921030109
100.0,20.0,8.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,75.0,29.8921030109,47.3211040365,47.3211040365,46.2085029255,46.2085029255,39.0137780589,39.0137780589,51.6566510664,51.6566510664,47.2332317994,47.2332317994,40.1703451911,40.1703451911,46.1430684231,46.1430684231,49.0921878667,49.0921878667,45.4359303446,45.4359303446,50.7604210489,50.7604210489,49.8507750484,49.8507750484,46.9697676692,46.9697676692,53.6904031624,53.6904031624,46.9774022635,46.9774022635,42.5693033773,42.5693033773,37.0686303049,37.0686303049,50.2952240725,50.2952240725,45.0319578249,45.0319578249,60.4257914434,60.4257914434,47.5918265361
100.0,20.0,8.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,80.0,47.5918265361,55.9841458529,55.9841458529,59.0918385646,59.0918385646,59.2560270033,59.2560270033,68.0028430898,68.0028430898,62.1041157647,62.1041157647,62.2366925577,62.2366925577,59.0886903656,59.0886903656,67.3441466637,67.3441466637,61.4352748412,61.4352748412,57.5855172927,57.5855172927,69.7910080825,69.7910080825,52.259612868,52.259612868,58.5518364123,58.5518364123,61.0398069528,61.0398069528,64.8974196067,64.8974196067,62.4374952699,62.4374952699,64.4656499107,64.4656499107,63.7634796978,63.7634796978,58.2469374018,58.2469374018,61.1432457132
100.0,20.0,10.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,70.0,61.1432457132,75.8395590325,75.8395590325,70.2394410546,70.2394410546,68.9460503005,68.9460503005,78.6588559179,78.6588559179,68.0307997917,68.0307997917,72.4330689758,72.4330689758,77.4948870013,77.4948870013,71.7053712283,71.7053712283,73.0324882051,73.0324882051,80.4763045945,80.4763045945,73.3780137347,73.3780137347,75.1165383924,75.1165383924,71.1705683201,71.1705683201,74.613430593,74.613430593,79.6560880443,79.6560880443,75.5604442288,75.5604442288,73.5205006658,73.5205006658,75.0306233476,75.0306233476,73.248709999,73.248709999,72.0584056183
100.0,20.0,10.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,75.0,72.0584056183,81.5163963374,81.5163963374,83.2293733268,83.2293733268,87.0041157783,87.0041157783,86.5429214217,86.5429214217,85.6263706903,85.6263706903,81.7094126694,81.7094126694,82.9516910353,82.9516910353,79.4051146249,79.4051146249,85.5374570141,85.5374570141,88.7082469568,88.7082469568,85.3700401138,85.3700401138,84.6588815226,84.6588815226,81.3945815484,81.3945815484,83.4523773401,83.4523773401,86.3380502169,86.3380502169,84.5725126616,84.5725126616,86.4418692873,86.4418692873,85.2293607489,85.2293607489,86.5471538744,86.5471538744,85.3863342778
100.0,20.0,10.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,80.0,85.3863342778,94.6555679645,94.6555679645,95.0358146357,95.0358146357,90.593279135,90.593279135,92.4181029646,92.4181029646,89.6443271619,89.6443271619,93.118437142,93.118437142,95.7237616278,95.7237616278,91.4339826511,91.4339826511,86.1981468161,86.1981468161,91.4416174479,91.4416174479,94.8191918509,94.8191918509,95.0645459727,95.0645459727,91.4028480643,91.4028480643,96.3645707222,96.3645707222,91.6097502143,91.6097502143,93.6849252209,93.6849252209,89.6765911326,89.6765911326,91.9944929516,91.9944929516,95.2129179854,95.2129179854,94.0693997669
100.0,20.0,12.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,70.0,94.0693997669,95.7716340478,95.7716340478,98.2632379184,98.2632379184,97.6553138409,97.6553138409,97.646352991,97.646352991,93.4022853631,93.4022853631,95.1978101928,95.1978101928,96.228300742,96.228300742,96.7221450558,96.7221450558,95.9336634019,95.9336634019,98.1203711799,98.1203711799,95.7926583409,95.7926583409,95.3588486034,95.3588486034,97.7373876506,97.7373876506,97.9698894698,97.9698894698,96.7717097829,96.7717097829,96.113298978,96.113298978,96.1379090621,96.1379090621,95.2082602275,95.2082602275,98.2726916062,98.2726916062,97.6788187645
100.0,20.0,12.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,75.0,97.6788187645,97.1532616404,97.1532616404,99.5545607382,99.5545607382,97.4523728582,97.4523728582,99.0307426153,99.0307426153,98.1377564774,98.1377564774,98.8698976956,98.8698976956,99.3807505991,99.3807505991,97.5443077849,97.5443077849,99.5306635276,99.5306635276,99.2729978312,99.2729978312,98.4585550951,98.4585550951,98.9059771286,98.9059771286,98.2530063303,98.2530063303,99.4258365554,99.4258365554,96.5274757822,96.5274757822,96.8644091061,96.8644091061,99.0381059241,99.0381059241,98.7944293538,98.7944293538,98.7390291308,98.7390291308,98.7180168824
100.0,20.0,12.0,2.0,2.0,-3.0,0.0,1000000000.0,100.0,80.0,98.7180168824,99.8109744179,99.8109744179,99.7347468713,99.7347468713,99.8790852976,99.8790852976,99.6895751463,99.6895751463,99.5675272402,99.5675272402,99.6012797106,99.6012797106,99.9137149045,99.9137149045,99.9410095027,99.9410095027,99.894684679,99.894684679,99.6616767722,99.6616767722,99.7394131955,99.7394131955,99.5944694124,99.5944694124,99.8419683772,99.8419683772,99.7666453729,99.7666453729,99.8333650209,99.8333650209,99.7181342573,99.7181342573,99.8090089818,99.8090089818,99.9273022136,99.9273022136,98.5436154819,98.5436154819,99.950933403
100.0,20.0,8.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,70.0,99.950933403,40.7952353095,40.7952353095,40.4020918413,40.4020918413,43.8840754572,43.8840754572,36.4874254363,36.4874254363,35.7450538606,35.7450538606,38.6168807852,38.6168807852,38.6654650771,38.6654650771,37.8679943699,37.8679943699,31.7600365373,31.7600365373,38.628719171,38.628719171,33.6231017625,33.6231017625,43.6421973905,43.6421973905,38.2812168106,38.2812168106,36.5140247788,36.5140247788,39.4848690569,39.4848690569,38.5793779887,38.5793779887,37.8091417823,37.8091417823,40.3780930391,40.3780930391,45.9550631739,45.9550631739,38.4400474458
100.0,20.0,8.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,75.0,38.4400474458,59.654778059,59.654778059,50.3694600744,50.3694600744,50.1387732077,50.1387732077,47.2153720029,47.2153720029,48.422708237,48.422708237,57.8541578209,57.8541578209,48.7997110555,48.7997110555,51.320973069,51.320973069,55.0673647731,55.0673647731,46.3616053696,46.3616053696,52.209514918,52.209514918,50.2054282453,50.2054282453,41.426114006,41.426114006,46.2833849995,46.2833849995,47.9932709292,47.9932709292,42.9355483031,42.9355483031,50.8150109898,50.8150109898,44.0779433528,44.0779433528,54.3988744756,54.3988744756,44.9409492187
100.0,20.0,8.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,80.0,44.9409492187,68.8129321911,68.8129321911,68.9844612791,68.9844612791,55.103775258,55.103775258,62.3853013028,62.3853013028,65.6378671625,65.6378671625,64.8452185541,64.8452185541,62.7915741608,62.7915741608,68.5996891569,68.5996891569,60.6955125812,60.6955125812,71.8528098078,71.8528098078,69.5770582695,69.5770582695,70.9123849986,70.9123849986,68.1315733291,68.1315733291,64.5951169451,64.5951169451,63.7861759073,63.7861759073,63.5334395391,63.5334395391,69.561402645,69.561402645,60.2349264438,60.2349264438,65.7262775546,65.7262775546,59.1661727574
100.0,20.0,10.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,70.0,59.1661727574,78.9884300174,78.9884300174,76.8626037984,76.8626037984,77.2896277134,77.2896277134,79.847968867,79.847968867,76.6535029374,76.6535029374,82.1789761616,82.1789761616,80.4979165142,80.4979165142,81.3215870605,81.3215870605,76.7366106304,76.7366106304,81.9881134578,81.9881134578,77.6097235713,77.6097235713,75.1958138399,75.1958138399,79.132485783,79.132485783,82.5391444801,82.5391444801,77.4468454162,77.4468454162,77.3952827852,77.3952827852,69.3034706652,69.3034706652,73.9306081414,73.9306081414,76.8467519022,76.8467519022,80.0398463305
100.0,20.0,10.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,75.0,80.0398463305,83.4149818186,83.4149818186,88.7137972162,88.7137972162,86.9533074261,86.9533074261,87.9605432797,87.9605432797,87.0941265546,87.0941265546,81.9105777865,81.9105777865,83.4505140924,83.4505140924,84.8891773667,84.8891773667,84.0938674781,84.0938674781,86.5924608387,86.5924608387,88.7624408166,88.7624408166,86.3235486625,86.3235486625,84.4440487169,84.4440487169,82.8394592656,82.8394592656,85.9661608094,85.9661608094,87.2958040961,87.2958040961,86.3021434209,86.3021434209,85.4277399013,85.4277399013,86.2629269132,86.2629269132,83.3262554015
100.0,20.0,10.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,80.0,83.3262554015,92.2631170279,92.2631170279,90.4804686558,90.4804686558,93.4975377439,93.4975377439,93.4651517733,93.4651517733,94.6577780073,94.6577780073,98.0455464528,98.0455464528,93.195553395,93.195553395,92.9182294602,92.9182294602,92.1689981265,92.1689981265,94.2583106058,94.2583106058,94.4663479395,94.4663479395,94.888823427,94.888823427,94.4296193759,94.4296193759,96.3260264552,96.3260264552,91.654013425,91.654013425,93.8119923561,93.8119923561,93.5617072705,93.5617072705,91.3864593091,91.3864593091,93.6356822353,93.6356822353,94.2825039123
100.0,20.0,12.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,70.0,94.2825039123,97.9896892472,97.9896892472,96.9698892629,96.9698892629,97.1036872776,97.1036872776,97.9880088195,97.9880088195,97.5550207622,97.5550207622,96.1308286483,96.1308286483,96.5797590847,96.5797590847,95.592609994,95.592609994,98.0032288319,98.0032288319,96.2634235465,96.2634235465,97.9577982898,97.9577982898,97.9653134694,97.9653134694,95.6818092452,95.6818092452,96.9952450425,96.9952450425,97.6948572356,97.6948572356,97.8208322172,97.8208322172,96.4012131655,96.4012131655,96.6437300576,96.6437300576,96.4549214925,96.4549214925,97.2151885619
100.0,20.0,12.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,75.0,97.2151885619,99.3268002929,99.3268002929,99.357976447,99.357976447,98.9510532218,98.9510532218,97.8723817246,97.8723817246,99.2763351245,99.2763351245,99.1402949608,99.1402949608,98.7332042604,98.7332042604,98.9879841336,98.9879841336,99.2229882686,99.2229882686,98.0669000628,98.0669000628,98.6895209254,98.6895209254,99.3385092123,99.3385092123,99.4446312155,99.4446312155,99.5247152494,99.5247152494,99.0358231683,99.0358231683,97.8851609429,97.8851609429,99.276933614,99.276933614,98.6266232289,98.6266232289,99.0053448688,99.0053448688,99.2876814346
100.0,20.0,12.0,2.0,2.0,-2.0,0.0,1000000000.0,100.0,80.0,99.2876814346,99.869344312,99.869344312,99.6769590623,99.6769590623,99.6181849911,99.6181849911,99.9289392832,99.9289392832,99.7504142801,99.7504142801,99.9537431433,99.9537431433,99.7920561654,99.7920561654,99.8638642051,99.8638642051,99.6360160442,99.6360160442,99.4591192008,99.4591192008,99.9408512525,99.9408512525,99.9316977502,99.9316977502,99.7995622205,99.7995622205,99.1752063226,99.1752063226,99.7896286729,99.7896286729,99.8238832424,99.8238832424,99.9064659973,99.9064659973,99.3856276084,99.3856276084,99.868438187,99.868438187,99.6675630917
100.0,20.0,8.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,70.0,99.6675630917,39.8710880441,39.8710880441,42.6218830902,42.6218830902,46.3274938398,46.3274938398,43.1695288494,43.1695288494,34.2092307761,34.2092307761,37.6547757091,37.6547757091,43.0475440853,43.0475440853,39.6062783885,39.6062783885,37.5457457437,37.5457457437,47.6129476269,47.6129476269,40.885394034,40.885394034,37.5152589581,37.5152589581,39.9825385192,39.9825385192,39.9326322523,39.9326322523,42.5026135293,42.5026135293,42.6246469666,42.6246469666,44.2071418372,44.2071418372,43.4065058307,43.4065058307,46.3973808715,46.3973808715,37.3419392172
100.0,20.0,8.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,75.0,37.3419392172,63.0858925221,63.0858925221,54.7104302367,54.7104302367,50.5170445795,50.5170445795,56.1736252965,56.1736252965,56.2951088981,56.2951088981,46.3732756082,46.3732756082,56.5615572447,56.5615572447,51.7060022535,51.7060022535,47.9148257527,47.9148257527,54.3585263729,54.3585263729,47.5997560197,47.5997560197,55.9311445299,55.9311445299,53.8072808882,53.8072808882,52.7283080125,52.7283080125,52.127808158,52.127808158,49.5776832332,49.5776832332,54.7463160247,54.7463160247,57.0456933411,57.0456933411,37.2174881488,37.2174881488,52.0169228528
100.0,20.0,8.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,80.0,52.0169228528,67.196918013,67.196918013,61.5790368877,61.5790368877,61.6626019093,61.6626019093,57.5851569868,57.5851569868,63.9055571126,63.9055571126,61.689705057,61.689705057,67.1102442288,67.1102442288,69.5177850131,69.5177850131,72.3578140257,72.3578140257,63.2729769922,63.2729769922,56.2551594205,56.2551594205,66.6663926813,66.6663926813,62.3843351305,62.3843351305,67.2330520735,67.2330520735,67.1043269395,67.1043269395,65.5130671486,65.5130671486,68.6131602417,68.6131602417,62.2394938645,62.2394938645,65.3818606722,65.3818606722,72.1736581422
100.0,20.0,10.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,70.0,72.1736581422,78.3385458967,78.3385458967,77.6998524704,77.6998524704,80.3817055447,80.3817055447,75.8258054023,75.8258054023,81.1856386644,81.1856386644,74.864700534,74.864700534,84.7084409181,84.7084409181,78.5497014325,78.5497014325,79.2729036613,79.2729036613,81.2171388797,81.2171388797,78.3826568088,78.3826568088,75.3098142058,75.3098142058,77.5050025006,77.5050025006,80.6648538123,80.6648538123,76.9152185018,76.9152185018,79.0889633612,79.0889633612,78.0042464323,78.0042464323,79.9862082038,79.9862082038,81.5386027878,81.5386027878,84.1596560815
100.0,20.0,10.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,75.0,84.1596560815,90.9093283675,90.9093283675,83.5950322717,83.5950322717,87.6571830916,87.6571830916,88.0122224124,88.0122224124,86.4716613582,86.4716613582,89.1807272686,89.1807272686,90.1408219447,90.1408219447,86.3572302545,86.3572302545,88.270685235,88.270685235,82.5041475135,82.5041475135,88.6879984043,88.6879984043,81.6682871803,81.6682871803,89.5927578538,89.5927578538,89.77614492,89.77614492,86.1088465694,86.1088465694,86.6215718455,86.6215718455,88.970721435,88.970721435,89.2211943948,89.2211943948,85.5715592309,85.5715592309,86.2357818133
100.0,20.0,10.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,80.0,86.2357818133,95.1030068374,95.1030068374,93.4130753155,93.4130753155,94.4433268669,94.4433268669,94.0381921802,94.0381921802,97.0729757017,97.0729757017,97.4554472532,97.4554472532,92.8963952473,92.8963952473,95.433383883,95.433383883,92.5874007329,92.5874007329,95.9339743795,95.9339743795,93.4789651676,93.4789651676,95.1287827666,95.1287827666,91.680585583,91.680585583,96.1949920521,96.1949920521,96.1760643927,96.1760643927,95.0366800467,95.0366800467,92.988411164,92.988411164,94.6533866346,94.6533866346,96.6563019322,96.6563019322,92.0364341228
100.0,20.0,12.0,2.0,2.0,-1.0,0.0,1000000000.0,100.0,70.0,92.0364341228,96.8281885642,96.8281885642,96.2424918495,96.2424918495,98.624352782,98.624352782,96.4804402855,96.4804402855,98.8532326864,98.8532326864,98.1612739799,98.1612739799,97.066021773,97.066021773,96.9737284286,96.9737284286,98.2107761224,98.2107761224,99.1563890566,99.1563890566,99.1079479509,99.1079479509,97.9738500946,97.9738500946,95.8153903382,95.8153903382,98.7129948826,98.7129948826,97.0784574975,97.0784574975,97.8147480115,97.8147480115,96.4313372362,96.4313372362,98.664234261,98.664234261,97.4796172424,97.4796172424,98.8818301796
