n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,78.0,65.6631291259,66.0834793133,64.5708208773,65.9570969991,66.9311551674
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,78.0,63.4360759809,64.9891031199,65.5218249529,62.9420954965,64.8983392586
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,78.0,65.5790326416,64.3574016914,63.4778162497,64.8601828864,64.5556197826
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,80.0,71.5469444728,72.0201802653,73.439769959,71.5624597006,73.2158800957
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,80.0,71.257235908,72.0134428232,71.0819667478,72.6778509034,69.7154651079
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,80.0,70.8599937844,70.6524768151,70.8952111826,70.9002264637,71.168074087
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,80.0,69.8087515656,69.3706117037,68.5014297072,70.4150630568,70.5676497616
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,80.0,68.8713501151,70.1124112146,69.9394599753,70.5403026903,70.8427555017
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,80.0,69.8644252373,69.1503943669,69.0497593749,67.3624012299,67.4299779493
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,70.0,81.5746731147,81.3687292083,81.2493191855,81.8566516383,82.1172974298
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,70.0,80.4577951614,81.3378517023,81.3236372252,81.4002696996,81.6167644469
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,70.0,80.3124307632,81.3838988132,80.2500384383,80.3492621505,81.1924525557
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,70.0,80.7445768878,81.1325638671,80.4372761502,80.2565500199,80.5149276214
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,70.0,80.2409246914,80.339776263,78.9837706987,79.5187291811,81.0278148314
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,70.0,79.218378435,79.3806588343,79.0371566013,78.221239646,79.9217897282
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,72.0,85.4466110761,84.5409192326,85.0153593581,85.0094705656,84.6599228476
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,72.0,85.10322028,85.2588193464,85.1414401586,85.3298045185,84.8026122605
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,72.0,84.8587220074,85.1466699504,85.669087472,84.9016847393,84.4292390577
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,72.0,84.5789845806,84.5853730732,84.1266649951,83.9562780759,83.6743779443
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,72.0,84.3337834296,82.8679213917,83.8862013092,83.9229463572,84.2441725505
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,72.0,82.8873877011,83.8079080674,83.9567769526,84.2245051034,84.4170891263
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,74.0,88.3957484363,87.7394586086,88.8009409755,88.796396259,89.0363247709
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,74.0,88.1094391826,87.68650545,88.2117445309,88.0761572788,87.9168993291
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,74.0,87.336125634,87.1911739739,88.1435949935,87.6492324218,87.6550923003
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,74.0,87.1197707506,87.4611727036,87.1621443444,87.1254404636,87.7347937924
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,74.0,86.5085242302,86.9124350903,87.3456180725,86.8459176625,87.6817828501
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,74.0,87.1005429832,86.8051891568,86.5416575183,87.6740471552,86.2570392058
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,76.0,90.6557962324,90.4101548483,90.4130484218,90.2692206639,90.7277429924
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,76.0,90.254548647,90.5274843609,90.6547925176,90.193046046,90.4273689865
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,76.0,90.453127209,90.6735323942,90.5259546042,90.4878965328,90.0274599144
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,76.0,90.5012359322,90.1418130586,90.2901129946,90.0067852243,90.583796761
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,76.0,89.8891800331,89.6161814659,90.2949704233,89.8097316475,89.8443384516
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,76.0,89.6146003751,89.8429892075,89.7523993232,89.3489416836,89.5300605839
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,78.0,92.7179787629,92.6175729247,92.435449466,92.279687604,92.8565335353
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,78.0,92.1300581025,92.6633834252,92.6452542638,92.680697118,92.3627801584
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,78.0,92.475715075,92.213105727,92.3964118817,92.4685917667,92.5077820722
80.0,5.0,3.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,78.0,92.1533869306,92.2280001482,91.7591115284,91.964188291,91.6391968949
